taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,spatial_lookup_taxonid,spatial_lookup_source,iucn_has_ranges,iucn_has_points,category_iucn
2734,9473291,2010-01-29T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/2734/9473291,"Reischutz, P. 2010. Belgrandiella mimula. The IUCN Red List of Threatened Species 2010: e.T2734A9473291. Accessed on 26 June 2026.",Belgrandiella mimula,Fischauer Zwergquellschnecke,CR,Decreasing,,4,4,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",2734,self,True,False,CR
2735,9473468,2009-12-14T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/2735/9473468,"Reischütz, P. 2010. Belgrandiella pelerei. The IUCN Red List of Threatened Species 2010: e.T2735A9473468. Accessed on 26 June 2026.",Belgrandiella pelerei,Haschendorfer Zwergquellschnecke,CR,Decreasing,,8,,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",2735,self,True,False,CR
2737,9473668,2010-02-02T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/2737/9473668,"Reischütz, P. 2010. Belgrandiella wawrai. The IUCN Red List of Threatened Species 2010: e.T2737A9473668. Accessed on 26 June 2026.",Belgrandiella wawrai,Further Zwergquellschnecke,EN,Decreasing,,4,,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",2737,self,True,False,EN
2742,86915651,2017-11-30T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/2742/86915651,"Albrecht, C. & Clewing, C. 2018. Bellamya ecclesi. The IUCN Red List of Threatened Species 2018: e.T2742A86915651. Accessed on 26 June 2026.",Bellamya ecclesi,,CR,Unknown,,4,,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",2742,self,True,True,CR
2743,120118088,2017-12-05T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/2743/120118088,"Albrecht, C. & Clewing, C. 2018. Bellamya jeffreysi. The IUCN Red List of Threatened Species 2018: e.T2743A120118088. Accessed on 26 June 2026.",Bellamya jeffreysi,,CR,Unknown,,8,,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",2743,self,True,True,CR
2746,151151829,2019-08-18T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/2746/151151829,"Van Damme, D. 2020. Bellamya liberiana. The IUCN Red List of Threatened Species 2020: e.T2746A151151829. Accessed on 26 June 2026.",Bellamya liberiana,,CR,Unknown,0-50,4,,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",2746,self,True,False,CR
2750,121709613,2015-10-24T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/2750/121709613,"Van Damme, D. & Lange, C. 2017. Bellamya phthinotropis (errata version published in 2017). The IUCN Red List of Threatened Species 2017: e.T2750A121709613. Accessed on 26 June 2026.",Bellamya phthinotropis,,CR,Decreasing,,1-10,,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",2750,self,True,True,CR
2751,120118174,2017-12-05T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/2751/120118174,"Albrecht, C. & Clewing, C. 2018. Bellamya robertsoni. The IUCN Red List of Threatened Species 2018: e.T2751A120118174. Accessed on 26 June 2026.",Bellamya robertsoni,,CR,Unknown,,,30,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",2751,self,True,True,CR
2752,187685605,2020-11-02T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/2752/187685605,"Albrecht, C. & Clewing, C. 2022. Bellamya rubicunda. The IUCN Red List of Threatened Species 2022: e.T2752A187685605. Accessed on 26 June 2026.",Bellamya rubicunda,,EN,Unknown,,24,161,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",2752,self,True,True,EN
2810,151147248,2019-08-10T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/2810/151147248,"Van Damme, D., Kristensen, T.K. & Stensgaard, A.-S. 2020. Biomphalaria tchadiensis. The IUCN Red List of Threatened Species 2020: e.T2810A151147248. Accessed on 26 June 2026.",Biomphalaria tchadiensis,,EN,Decreasing,,12,240,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",2810,self,True,False,EN
