taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,spatial_lookup_taxonid,spatial_lookup_source,iucn_has_ranges,iucn_has_points,category_iucn
22680620,220010505,2022-08-24T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/22680620/220010505,BirdLife International 2022. Indicator archipelagicus. The IUCN Red List of Threatened Species 2022: e.T22680620A220010505. Accessed on 19 June 2026.,Indicator archipelagicus,Malaysian Honeyguide,NT,Decreasing,U,,3800000,species,,[],AVES,BIRDS,,Birds,22680620,self,True,False,NT
22680659,177622929,2020-06-18T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/22680659/177622929,BirdLife International 2021. Melignomon eisentrauti. The IUCN Red List of Threatened Species 2021: e.T22680659A177622929. Accessed on 19 June 2026.,Melignomon eisentrauti,Yellow-footed Honeyguide,NT,Decreasing,U,,593000,species,,[],AVES,BIRDS,,Birds,22680659,self,True,False,NT
22680733,221443253,2023-01-30T00:00:00.000+00:00,2023,https://www.iucnredlist.org/species/22680733/221443253,BirdLife International 2023. Picumnus steindachneri. The IUCN Red List of Threatened Species 2023: e.T22680733A221443253. Accessed on 19 June 2026.,Picumnus steindachneri,Speckle-chested Piculet,NT,Decreasing,U,8800,16400,species,,[],AVES,BIRDS,,Birds,22680733,self,True,False,NT
22680736,208909623,2022-07-12T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/22680736/208909623,BirdLife International 2022. Picumnus varzeae. The IUCN Red List of Threatened Species 2022: e.T22680736A208909623. Accessed on 19 June 2026.,Picumnus varzeae,Varzea Piculet,NT,Decreasing,U,,97500,species,,[],AVES,BIRDS,,Birds,22680736,self,True,False,NT
22680910,118435157,2017-10-01T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/22680910/118435157,BirdLife International 2017. Campethera notata. The IUCN Red List of Threatened Species 2017: e.T22680910A118435157. Accessed on 19 June 2026.,Campethera notata,Knysna Woodpecker,NT,Stable,1000-3300,,179000,species,,[],AVES,BIRDS,,Birds,22680910,self,True,False,NT
22680945,118945926,2017-10-01T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/22680945/118945926,BirdLife International 2017. Geocolaptes olivaceus. The IUCN Red List of Threatened Species 2017: e.T22680945A118945926. Accessed on 19 June 2026.,Geocolaptes olivaceus,Ground Woodpecker,NT,Decreasing,U,,1210000,species,,[],AVES,BIRDS,,Birds,22680945,self,True,False,NT
22681052,273877341,2025-01-28T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/22681052/273877341,BirdLife International 2025. Picoides ramsayi. The IUCN Red List of Threatened Species 2025: e.T22681052A273877341. Accessed on 19 June 2026.,Picoides ramsayi,Sulu Pygmy Woodpecker,VU,Decreasing,"2000-10000, 2000-5000",1032-2064,10500,species,,[],AVES,BIRDS,,Birds,22681052,self,True,False,VU
22681095,119106114,2017-10-01T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/22681095/119106114,BirdLife International 2017. Dendropicos dorae. The IUCN Red List of Threatened Species 2017: e.T22681095A119106114. Accessed on 19 June 2026.,Dendropicos dorae,Arabian Woodpecker,NT,Decreasing,10000-19999,,260000,species,,[],AVES,BIRDS,,Birds,22681095,self,True,False,NT
22681158,179376787,2020-07-15T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/22681158/179376787,BirdLife International 2020. Leuconotopicus borealis. The IUCN Red List of Threatened Species 2020: e.T22681158A179376787. Accessed on 19 June 2026.,Leuconotopicus borealis,Red-cockaded Woodpecker,NT,Decreasing,19000,,1630000,species,,[],AVES,BIRDS,,Birds,22681158,self,True,False,NT
22681293,179186511,2021-07-02T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/22681293/179186511,BirdLife International 2021. Colaptes fernandinae. The IUCN Red List of Threatened Species 2021: e.T22681293A179186511. Accessed on 19 June 2026.,Colaptes fernandinae,Fernandina's Flicker,EN,Decreasing,600-800,11000,105000,species,,[],AVES,BIRDS,,Birds,22681293,self,True,False,EN
