taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit
12272,22038923,2016-05-20T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/12272/22038923,"Solari, S. 2016. Lonchorhina marinkellei. The IUCN Red List of Threatened Species 2016: e.T12272A22038923. Accessed on 24 June 2026.",Lonchorhina marinkellei,Marinkelle's Sword-nosed Bat,VU,Unknown,,,239762,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,-71.19428717182957,-0.8373163955150835,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,12272,self,161078.58644310758,161078.58644310758,161078.58644310758,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12273,166505026,2016-05-20T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/12273/166505026,"Solari, S. 2020. Lonchorhina orinocensis (amended version of 2016 assessment). The IUCN Red List of Threatened Species 2020: e.T12273A166505026. Accessed on 24 June 2026.",Lonchorhina orinocensis,Orinoco Sword-nosed Bat,VU,Decreasing,,,581033,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,-68.92815833693243,3.974376303001364,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,12273,self,386453.6454893698,386453.6454893698,386453.6454893698,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12303,215395045,2022-05-05T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/12303/215395045,"Mangel, J., Alfaro-Shigueto, J., Verdi, R. & Rheingantz, M.L. 2022. Lontra felina. The IUCN Red List of Threatened Species 2022: e.T12303A215395045. Accessed on 24 June 2026.",Lontra felina,Marine Otter,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,-72.12418879326212,-17.217544542246863,range_polygon,1,1,62,1,62,200,1.0,1,Extant,1,Resident,12303,self,193415.0326204049,193415.0326204049,193415.0326204049,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2015,,,IUCN (International Union for Conservation of Nature) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12304,219373698,2020-01-24T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/12304/219373698,"Rheingantz, M.L., Rosas-Ribeiro, P., Gallo-Reynoso, J., Fonseca da Silva, V.C., Wallace, R., Utreras, V. & Hernández-Romero, P. 2022. Lontra longicaudis (amended version of 2021 assessment). The IUCN Red List of Threatened Species 2022: e.T12304A219373698. Accessed on 24 June 2026.",Lontra longicaudis,Neotropical Otter,NT,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,NT,Mammals,True,False,NT,-61.395672799893944,-6.993309033279863,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,12304,self,15023474.13085244,15023474.13085244,15023474.13085244,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2015,,,IUCN (International Union for Conservation of Nature) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12305,95970485,2019-12-29T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/12305/95970485,"Sepúlveda, M.A., Valenzuela, A.E., Pozzi, C., Medina-Vogel, G. & Chehébar, C. 2021. Lontra provocax. The IUCN Red List of Threatened Species 2021: e.T12305A95970485. Accessed on 24 June 2026.",Lontra provocax,Southern River Otter,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,-71.4806660483157,-40.778952555530026,range_polygon,1,1,930,1,930,200,1.0,1,Extant,1,Resident,12305,self,124350.20841820142,124350.20841820142,124350.20841820142,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2015,,,IUCN (International Union for Conservation of Nature) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12309,166607033,2017-12-07T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/12309/166607033,"Maisels, F., Hart, J., Olupot, W. & Oates, J.F. 2020. Lophocebus albigena (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2020: e.T12309A166607033. Accessed on 24 June 2026.",Lophocebus albigena,Grey-cheeked Mangabey,VU,Decreasing,,,,species,,"[92248915, 92248950, 92248984, 95587156]",MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,13.76619734373417,0.04694833244754801,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,12309,self,1508337.403957119,1508337.403957119,1508337.403957119,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2019,,,IUCN (International Union for Conservation of Nature) 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12310,166607638,2018-03-20T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/12310/166607638,"Maisels, F., Hart, J. & Laudisoit, A. 2020. Lophocebus aterrimus (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2020: e.T12310A166607638. Accessed on 24 June 2026.",Lophocebus aterrimus,Black Mangabey,VU,Decreasing,,,714960,species,,"[12311, 136916]",MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,20.793215797280165,-2.06937441755148,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,12310,self,700243.3488147573,700243.3488147573,700243.3488147573,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2019,,,IUCN (International Union for Conservation of Nature) 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12350,22408558,2016-07-14T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/12350/22408558,"Kennerley, R. 2016. Lophuromys medicaudatus. The IUCN Red List of Threatened Species 2016: e.T12350A22408558. Accessed on 24 June 2026.",Lophuromys medicaudatus,Medium-tailed Brush-furred Rat,VU,Decreasing,,,14204,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,28.8629634942189,-1.767164714530954,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,12350,self,7515.7032715801415,7515.7032715801415,7515.7032715801415,,MAMMALS_PART2.shp,IUCN SSC Small Mammal Specialist Group,2016,,,IUCN SSC Small Mammal Specialist Group 2016. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12351,22408287,2016-04-06T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/12351/22408287,"Kennerley, R. & Lavrenchenko, L. 2016. Lophuromys melanonyx. The IUCN Red List of Threatened Species 2016: e.T12351A22408287. Accessed on 24 June 2026.",Lophuromys melanonyx,Black-clawed Brush-furred Rat,VU,Unknown,,,17446,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,39.722312016936684,6.938485585150566,range_polygon,1,1,3,1,3,200,1.0,1,Extant,1,Resident,12351,self,10276.97562231741,10276.97562231741,10276.97562231741,,MAMMALS_PART1.shp,IUCN SSC Small Mammal Specialist Group,2016,,,IUCN SSC Small Mammal Specialist Group 2016. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12352,22408380,2016-07-14T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/12352/22408380,"Kennerley, R. 2016. Lophuromys rahmi. The IUCN Red List of Threatened Species 2016: e.T12352A22408380. Accessed on 24 June 2026.",Lophuromys rahmi,Rahm's Brush-furred Rat,NT,Unknown,,,25832,species,,[],MAMMALIA,MAMMALS,NT,Mammals,True,False,NT,29.357438612537543,-2.4038144048297037,range_polygon,1,1,4,1,4,200,1.0,1,Extant,1,Resident,12352,self,4204.326143919555,4204.326143919555,4204.326143919555,,MAMMALS_PART2.shp,IUCN SSC Small Mammal Specialist Group,2016,,,IUCN SSC Small Mammal Specialist Group 2016. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12375,217756381,2015-11-21T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/12375/217756381,"Gamage, S.N., Nekaris, K.A.I.  & Rudran, R. 2022. Loris tardigradus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2022: e.T12375A217756381. Accessed on 24 June 2026.",Loris tardigradus,Red Slender Loris,EN,Decreasing,2000-2250,500,25000,species,,"[39756, 39757, 163021284]",MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,80.23125203084598,6.547043312934045,range_polygon,1,1,12,1,12,200,1.0,1,Extant,1,Resident,12375,self,6898.384559539556,6898.384559539556,6898.384559539556,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2021,,,IUCN (International Union for Conservation of Nature) 2021. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12419,218069689,2020-01-31T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/12419/218069689,"Loy, A., Kranz, A., Oleynikov, A., Roos, A., Savage, M. & Duplaix, N. 2022. Lutra lutra (amended version of 2021 assessment). The IUCN Red List of Threatened Species 2022: e.T12419A218069689. Accessed on 24 June 2026.",Lutra lutra,Eurasian Otter,NT,Decreasing,57880 - 361140,,,species,,[],MAMMALIA,MAMMALS,NT,Mammals,True,False,NT,78.23358465885055,51.088268731785426,range_polygon,1,1,263,4,176,200,0.9716206110814449,1,Extant,1,Resident,12419,self,27052653.132500537,26284915.36797454,26284915.36797454,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2015,,,IUCN (International Union for Conservation of Nature) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12420,283512853,2020-01-31T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/12420/283512853,"Reed-Smith, J., Jacques, H. & Somers, M.J. 2021. Hydrictis maculicollis (errata version published in 2025). The IUCN Red List of Threatened Species 2021: e.T12420A283512853. Accessed on 24 June 2026.",Hydrictis maculicollis,Spotted-necked Otter,NT,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,NT,Mammals,True,False,NT,20.261640654140237,-1.336290396830963,range_polygon,1,1,124,3,122,200,0.9462213743951746,1,Extant,1,Resident,12420,self,9962352.54599914,9426590.918284573,9426590.918284573,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2015,,,IUCN (International Union for Conservation of Nature) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12421,164579488,2020-03-05T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/12421/164579488,"Sasaki, H., Aadrean, A., Kanchanasaka, B., Reza Lubis, I. & Basak, S. 2021. Lutra sumatrana. The IUCN Red List of Threatened Species 2021: e.T12421A164579488. Accessed on 24 June 2026.",Lutra sumatrana,Hairy-nosed Otter,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,114.31850245156747,2.1971744275566234,range_polygon,1,1,11,3,9,200,0.9924317596137766,1,Extant,1,Resident,12421,self,865681.7784128191,859130.0906158176,859130.0906158176,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2015,,,IUCN (International Union for Conservation of Nature) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12427,164579961,2020-01-21T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/12427/164579961,"Khoo, M., Basak, S., Sivasothi, N., de Silva, P.K. & Reza Lubis, I. 2021. Lutrogale perspicillata. The IUCN Red List of Threatened Species 2021: e.T12427A164579961. Accessed on 24 June 2026.",Lutrogale perspicillata,Smooth-coated Otter,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,103.13795099139907,15.430235579823293,range_polygon,1,1,11,3,4,200,0.9947791996133101,1,Extant,1,Resident,12427,self,4875712.751973974,4850257.628953079,4850257.628953079,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2015,,,IUCN (International Union for Conservation of Nature) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12436,221299510,2025-06-10T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/12436/221299510,"Woodroffe, R., McNutt, T., Groom, R. & Ngatia, D. 2025. Lycaon pictus. The IUCN Red List of Threatened Species 2025: e.T12436A221299510. Accessed on 24 June 2026.",Lycaon pictus,African Wild Dog,EN,Decreasing,1676,1523996,15114629,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,21.953759388084187,-20.152947104812466,range_polygon,1,1,45,2,44,200,0.9943505669156713,1,Extant,1,Resident,12436,self,1525245.4497240742,1516628.6776186812,1516628.6776186812,,MAMMALS_PART2.shp,IUCN Canid Specialist Group,2025,,,IUCN Canid Specialist Group 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12520,218695618,2023-10-31T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/12520/218695618,"Rodríguez, A. 2024. Lynx pardinus. The IUCN Red List of Threatened Species 2024: e.T12520A218695618. Accessed on 24 June 2026.",Lynx pardinus,Iberian Lynx,VU,Increasing,648,3320,85152,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,-6.627862129242174,37.12915662973208,range_polygon,1,1,50,1,50,200,1.0,1,Extant,1,Resident,12520,self,2887.3827958398415,2887.3827958398415,2887.3827958398415,,MAMMALS_PART2.shp,EU LIFE Lynxconnect,2024,,,EU LIFE Lynxconnect 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12548,185202632,2020-09-16T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/12548/185202632,"Chetry, D., Boonratana, R., Das, J., Yongcheng, L., Htun, S. & Timmins, R.J. 2020. Macaca arctoides. The IUCN Red List of Threatened Species 2020: e.T12548A185202632. Accessed on 24 June 2026.",Macaca arctoides,Stump-tailed Macaque,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,105.55776979914012,22.264148652321584,range_polygon,1,1,20,1,20,200,1.0,1,Extant,1,Resident,12548,self,1553755.919520442,1553755.919520442,1553755.919520442,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2020,,,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12549,17950189,2015-11-23T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/12549/17950189,"Boonratana, R., Chalise, M., Htun, S. & Timmins, R.J. 2020. Macaca assamensis. The IUCN Red List of Threatened Species 2020: e.T12549A17950189. Accessed on 24 June 2026.",Macaca assamensis,Assamese Macaque,NT,Decreasing,,,,species,,"[39766, 39767]",MAMMALIA,MAMMALS,NT,Mammals,True,False,NT,98.79495288361395,24.43672221644266,range_polygon,1,1,4,1,4,200,1.0,1,Extant,1,Resident,12549,self,1808681.2331180747,1808681.2331180747,1808681.2331180747,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2020,,,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12551,273015436,2024-10-28T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/12551/273015436,"Hansen, M.F., Ang, A., Fuentes, A. & Nijman, V. 2025. Macaca fascicularis. The IUCN Red List of Threatened Species 2025: e.T12551A273015436. Accessed on 24 June 2026.",Macaca fascicularis,Long-tailed Macaque,EN,Decreasing,,,,species,,"[39769, 39770, 39785, 39786, 39787, 39788, 39790, 39791, 195351957]",MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,114.76081380727656,1.4222761374133905,range_polygon,1,1,316,1,316,200,1.0,1,Extant,1,Resident,12551,self,2431942.927424263,2431942.927424263,2431942.927424263,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2022,,,IUCN (International Union for Conservation of Nature) 2022. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12553,197831931,2015-11-22T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/12553/197831931,"Riley, E., Lee, R., Sangermano, F., Cannon, C. & Shekelle, M 2020. Macaca maura (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T12553A197831931. Accessed on 24 June 2026.",Macaca maura,Moor Macaque,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,119.92704278978907,-4.693922519384098,range_polygon,1,1,4,1,4,200,1.0,1,Extant,1,Resident,12553,self,19876.569704111556,19876.569704111556,19876.569704111556,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2020,,,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12555,223433999,2022-03-13T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/12555/223433999,"Ruppert, N., Holzner, A., Hansen, M.F., Ang, A. & Jones-Engel, L. 2022. Macaca nemestrina (errata version published in 2023). The IUCN Red List of Threatened Species 2022: e.T12555A223433999. Accessed on 24 June 2026.",Macaca nemestrina,Southern Pig-tailed Macaque,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,114.76081349457354,1.4222762569133682,range_polygon,1,1,9,1,9,200,1.0,1,Extant,1,Resident,12555,self,1344503.5716344533,1344503.5716344533,1344503.5716344533,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2022,,,IUCN (International Union for Conservation of Nature) 2022. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12556,17950422,2015-11-23T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/12556/17950422,"Lee, R., Riley, E., Sangermano, F., Cannon, C. & Shekelle, M 2020. Macaca nigra. The IUCN Red List of Threatened Species 2020: e.T12556A17950422. Accessed on 24 June 2026.",Macaca nigra,Celebes Crested Macaque,CR,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,CR,Mammals,True,False,CR,124.66037314569209,1.1004698852712718,range_polygon,1,1,4,1,4,200,1.0,1,Extant,1,Resident,12556,self,7578.560767493844,7578.560767493844,7578.560767493844,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12558,17951596,2015-11-21T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/12558/17951596,"Singh, M., Kumara, H.N. & Kumar, A. 2020. Macaca radiata. The IUCN Red List of Threatened Species 2020: e.T12558A17951596. Accessed on 24 June 2026.",Macaca radiata,Bonnet Macaque,VU,Decreasing,,,,species,,"[39796, 39797]",MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,76.89781994983862,14.45387879695854,range_polygon,1,1,370,1,370,200,1.0,1,Extant,1,Resident,12558,self,620963.7517123079,620963.7517123079,620963.7517123079,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2020,,,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
12559,17951402,2015-11-20T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/12559/17951402,"Singh, M., Kumar, A. & Kumara, H.N. 2020. Macaca silenus. The IUCN Red List of Threatened Species 2020: e.T12559A17951402. Accessed on 24 June 2026.",Macaca silenus,Lion-tailed Macaque,EN,Decreasing,2400-2500,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,76.14255699970538,11.475444687532969,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,12559,self,27864.028546932233,27864.028546932233,27864.028546932233,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
