taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,spatial_lookup_taxonid,spatial_lookup_source,iucn_has_ranges,iucn_has_points,category_iucn
9032,78432697,2021-02-18T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/9032/78432697,IUCN SSC Amphibian Specialist Group 2022. Anstisia vitellina. The IUCN Red List of Threatened Species 2022: e.T9032A78432697. Accessed on 21 June 2026.,Anstisia vitellina,Orange-bellied Frog,VU,Stable,,,22,species,,[],AMPHIBIA,AMPHIBIANS,VU,"Other (Reptiles, Amphib., Crust.)",9032,self,True,False,VU
9038,3149346,2018-03-12T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/9038/3149346,"Choudhury, B.C. & Praschag, P. 2021. Vijayachelys silvatica. The IUCN Red List of Threatened Species 2021: e.T9038A3149346. Accessed on 21 June 2026.",Vijayachelys silvatica,Cochin Forest Cane Turtle,EN,Decreasing,2499,2000,,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",9038,self,True,False,EN
9251,134453236,2020-01-21T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/9251/134453236,"Cumberlidge, N. & Daniels, S. 2020. Globonautes macropus. The IUCN Red List of Threatened Species 2020: e.T9251A134453236. Accessed on 21 June 2026.",Globonautes macropus,Tree Hole Crab,EN,Decreasing,,32,31700,species,,[],MALACOSTRACA,FW_CRABS,EN,"Other (Reptiles, Amphib., Crust.)",9251,self,True,False,EN
9316,13482739,2020-02-01T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/9316/13482739,"Cole, N. 2021. Gongylomorphus fontenayi. The IUCN Red List of Threatened Species 2021: e.T9316A13482739. Accessed on 21 June 2026.",Gongylomorphus fontenayi,Macchabé Skink,EN,Decreasing,,48,287,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",9316,self,True,False,EN
9402,112660985,2017-03-09T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/9402/112660985,"Kiester, A.R., Palomo-Ramos, R., Ríos-Arana, J. & Goode, E.V. 2018. Gopherus flavomarginatus. The IUCN Red List of Threatened Species 2018: e.T9402A112660985. Accessed on 21 June 2026.",Gopherus flavomarginatus,Bolson Tortoise,CR,Decreasing,2500,,,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",9402,self,True,False,CR
9496,250305609,2023-07-17T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/9496/250305609,"Mays, J.D., Smith, L.L., Godwin, J.C. & Hill, P. 2025. Graptemys barbouri. The IUCN Red List of Threatened Species 2025: e.T9496A250305609. Accessed on 21 June 2026.",Graptemys barbouri,Barbour's Map Turtle,NT,Stable,,25550,65467,species,,[],REPTILIA,REPTILES,NT,"Other (Reptiles, Amphib., Crust.)",9496,self,True,False,NT
9500,251709703,2023-08-02T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/9500/251709703,"Godwin, J.C., Mays, J.D. & Hill, P. 2025. Graptemys ernsti. The IUCN Red List of Threatened Species 2025: e.T9500A251709703. Accessed on 21 June 2026.",Graptemys ernsti,Escambia Map Turtle,NT,Stable,,8284,19178,species,,[],REPTILIA,REPTILES,NT,"Other (Reptiles, Amphib., Crust.)",9500,self,True,False,NT
9696,3152073,2018-03-13T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/9696/3152073,"Ahmed, M.F., Praschag, P. & Singh, S. 2021. Hardella thurjii. The IUCN Red List of Threatened Species 2021: e.T9696A3152073. Accessed on 21 June 2026.",Hardella thurjii,Crowned River Turtle,EN,Decreasing,,,,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",9696,self,True,False,EN
9772,247846538,2024-04-10T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/9772/247846538,"Conradie, W., du Preez, L., Jordaan, A., Tarrant, J. & Verburgt, L. 2025. Heleophryne hewitti. The IUCN Red List of Threatened Species 2025: e.T9772A247846538. Accessed on 21 June 2026.",Heleophryne hewitti,Hewitt’s Ghost Frog,EN,Decreasing,2500-10000,416,928,species,,[],AMPHIBIA,AMPHIBIANS,EN,"Other (Reptiles, Amphib., Crust.)",9772,self,True,False,EN
9773,247846769,2024-04-09T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/9773/247846769,"Measey, G.J., Tolley, K.A., Turner, A.A. & Weeber, J. 2025. Heleophryne rosei. The IUCN Red List of Threatened Species 2025: e.T9773A247846769. Accessed on 21 June 2026.",Heleophryne rosei,Table Mountain Ghost Frog,EN,Stable,,,23,species,,[],AMPHIBIA,AMPHIBIANS,EN,"Other (Reptiles, Amphib., Crust.)",9773,self,True,False,EN
9865,13022716,2007-03-01T00:00:00.000+00:00,2007,https://www.iucnredlist.org/species/9865/13022716,"Hammerson, G.A., Frost, D.R. & Gadsden, H. 2007. Heloderma suspectum. The IUCN Red List of Threatened Species 2007: e.T9865A13022716. Accessed on 21 June 2026.",Heloderma suspectum,Gila Monster,NT,Decreasing,,,,species,,[],REPTILIA,REPTILES,NT,"Other (Reptiles, Amphib., Crust.)",9865,self,True,False,NT
9942,3152508,2018-03-13T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/9942/3152508,"Cota, M., Guntoro, J., Horne, B.D., Kusrini, M.D., Krishnasamy, K. & Shepherd, C. 2021. Heosemys spinosa. The IUCN Red List of Threatened Species 2021: e.T9942A3152508. Accessed on 21 June 2026.",Heosemys spinosa,Spiny Turtle,EN,Decreasing,,,,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",9942,self,True,False,EN
9943,3152603,2018-03-13T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/9943/3152603,"Cota, M., Horne, B.D. & Shepherd, C. 2021. Heosemys grandis. The IUCN Red List of Threatened Species 2021: e.T9943A3152603. Accessed on 21 June 2026.",Heosemys grandis,Giant Asian Pond Turtle,CR,Decreasing,,,,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",9943,self,True,False,CR
10041,495907,2018-03-13T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/10041/495907,"Cota, M., Horne, B.D., McCormack, T. & Timmins, R.J. 2021. Heosemys annandalii. The IUCN Red List of Threatened Species 2021: e.T10041A495907. Accessed on 21 June 2026.",Heosemys annandalii,Yellow-headed Temple Turtle,CR,Decreasing,,,,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",10041,self,True,False,CR
10207,3183343,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/10207/3183343,"Adams, S., Cordeiro, J. & Jones, R.L. 2010. Hobbseus orconectoides. The IUCN Red List of Threatened Species 2010: e.T10207A3183343. Accessed on 21 June 2026.",Hobbseus orconectoides,Oktibbeha Riverlet Crayfish,EN,Unknown,,13,291,species,,[],MALACOSTRACA,FW_CRAYFISH,EN,"Other (Reptiles, Amphib., Crust.)",10207,self,True,False,EN
10209,3182132,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/10209/3182132,"Adams, S., Cordeiro, J. & Jones, R.L. 2010. Hobbseus valleculus. The IUCN Red List of Threatened Species 2010: e.T10209A3182132. Accessed on 21 June 2026.",Hobbseus valleculus,Choctaw Riverlet Crayfish,EN,Unknown,,,2450,species,,[],MALACOSTRACA,FW_CRAYFISH,EN,"Other (Reptiles, Amphib., Crust.)",10209,self,True,False,EN
10210,3182516,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/10210/3182516,"Adams, S. 2010. Hobbseus yalobushensis. The IUCN Red List of Threatened Species 2010: e.T10210A3182516. Accessed on 21 June 2026.",Hobbseus yalobushensis,Yalobusha Riverlet Crayfish,EN,Unknown,,,1757,species,,[],MALACOSTRACA,FW_CRAYFISH,EN,"Other (Reptiles, Amphib., Crust.)",10210,self,True,False,EN
10215,172197685,2021-04-09T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/10215/172197685,IUCN SSC Amphibian Specialist Group & Instituto Boitatá de Etnobiologia e Conservação da Fauna 2023. Holoaden bradei. The IUCN Red List of Threatened Species 2023: e.T10215A172197685. Accessed on 21 June 2026.,Holoaden bradei,Itatiaia Highland Frog,CR,Unknown,0-49,,,species,,[],AMPHIBIA,AMPHIBIANS,CR,"Other (Reptiles, Amphib., Crust.)",10215,self,True,False,CR
10235,197398514,2021-09-01T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/10235/197398514,"Tolley, K.A., Alexander, G.J., Conradie, W., Pietersen, D. & Weeber, J. 2022. Homopholis mulleri. The IUCN Red List of Threatened Species 2022: e.T10235A197398514. Accessed on 21 June 2026.",Homopholis mulleri,Muller's Velvet Gecko,NT,Stable,,,7780,species,,[],REPTILIA,REPTILES,NT,"Other (Reptiles, Amphib., Crust.)",10235,self,True,False,NT
10241,115650943,2017-06-06T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/10241/115650943,"Hofmeyr, M.D., Loehr, V.J.T. & Baard, E.H.W. 2018. Chersobius signatus. The IUCN Red List of Threatened Species 2018: e.T10241A115650943. Accessed on 21 June 2026.",Chersobius signatus,Speckled Dwarf Tortoise,EN,Decreasing,,,93678,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",10241,self,True,False,EN
10242,197399034,2021-11-28T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/10242/197399034,"Alexander, G.J., Tolley, K.A., Weeber, J., Conradie, W., Maritz, B. & Pietersen, D. 2022. Homoroselaps dorsalis. The IUCN Red List of Threatened Species 2022: e.T10242A197399034. Accessed on 21 June 2026.",Homoroselaps dorsalis,Striped Harlequin Snake,NT,Unknown,,,195000-320000,species,,[],REPTILIA,REPTILES,NT,"Other (Reptiles, Amphib., Crust.)",10242,self,True,False,NT
10246,83770106,2017-06-13T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/10246/83770106,"Webb, J., Fenner, A., Shea, G., Cogger, H. & Greenlees, M. 2018. Hoplocephalus bungaroides. The IUCN Red List of Threatened Species 2018: e.T10246A83770106. Accessed on 21 June 2026.",Hoplocephalus bungaroides,Broad-headed Snake,VU,Unknown,,688,30756,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",10246,self,True,False,VU
10249,120160002,2018-02-28T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/10249/120160002,"Hitchmough, R. 2019. Woodworthia chrysosiretica. The IUCN Red List of Threatened Species 2019: e.T10249A120160002. Accessed on 21 June 2026.",Woodworthia chrysosiretica,Goldstripe Gecko,NT,Stable,20000,112,13964,species,,[],REPTILIA,REPTILES,NT,"Other (Reptiles, Amphib., Crust.)",10249,self,True,False,NT
10250,120158759,2012-02-28T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/10250/120158759,"Hitchmough, R. & van Winkel, D. 2019. Hoplodactylus duvaucelii. The IUCN Red List of Threatened Species 2019: e.T10250A120158759. Accessed on 21 June 2026.",Hoplodactylus duvaucelii,Duvaucel's Gecko,NT,Stable,,216,,species,,[],REPTILIA,REPTILES,NT,"Other (Reptiles, Amphib., Crust.)",10250,self,True,False,NT
10251,120188625,2018-02-17T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/10251/120188625,"Hitchmough, R., van Winkel, D., Lettink, M. & Chapple, D. 2019. Mokopirirakau kahutarae. The IUCN Red List of Threatened Species 2019: e.T10251A120188625. Accessed on 21 June 2026.",Mokopirirakau kahutarae,Black-eyed Gecko,VU,Decreasing,,,,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",10251,self,True,False,VU
10252,120188000,2018-02-17T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/10252/120188000,"Hitchmough, R., van Winkel, D., Lettink, M. & Chapple, D. 2019. Tukutuku rakiurae. The IUCN Red List of Threatened Species 2019: e.T10252A120188000. Accessed on 21 June 2026.",Tukutuku rakiurae,Harlequin Gecko,EN,Decreasing,,128,425.5,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",10252,self,True,False,EN
10253,120187688,2018-02-17T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/10253/120187688,"Hitchmough, R., van Winkel, D., Lettink, M. & Chapple, D. 2019. Toropuku stephensi. The IUCN Red List of Threatened Species 2019: e.T10253A120187688. Accessed on 21 June 2026.",Toropuku stephensi,Stephen's Island Gecko,EN,Unknown,,84,9626.2,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",10253,self,True,False,EN
