taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,spatial_lookup_taxonid,spatial_lookup_source,iucn_has_ranges,iucn_has_points,category_iucn
166894,176494582,2019-08-11T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/166894/176494582,"Pike, C., Crook, V., Jacoby, D. & Gollock, M. 2020. Anguilla bicolor (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2020: e.T166894A176494582. Accessed on 24 June 2026.",Anguilla bicolor,Shortfin Eel,NT,Unknown,,,,species,,"[167015, 198971]",ACTINOPTERYGII,EELS,NT,Fishes (not comprehensive),166894,self,True,False,NT
168512,174789401,2016-07-08T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/168512/174789401,"Pollom, R. 2017. Microphis deocata (errata version published in 2020). The IUCN Red List of Threatened Species 2017: e.T168512A174789401. Accessed on 24 June 2026.",Microphis deocata,Deocata Pipefish,NT,Unknown,,,,species,,[],ACTINOPTERYGII,SYNGNATHIFORM_FISHES,NT,Fishes (not comprehensive),168512,self,True,False,NT
169612,67620829,2016-06-02T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/169612/67620829,"Pollom, R. 2017. Microphis insularis. The IUCN Red List of Threatened Species 2017: e.T169612A67620829. Accessed on 24 June 2026.",Microphis insularis,Andaman Pipefish,VU,Decreasing,,,14800,species,,[],ACTINOPTERYGII,SYNGNATHIFORM_FISHES,VU,Fishes (not comprehensive),169612,self,True,False,VU
169628,159719339,2020-04-14T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/169628/159719339,"Bogutskaya, N. & Rema Devi, K.R. 2024. Coregonus subautumnalis. The IUCN Red List of Threatened Species 2024: e.T169628A159719339. Accessed on 24 June 2026.",Coregonus subautumnalis,Penzhina Omul,VU,Decreasing,,,120393,species,,[],ACTINOPTERYGII,SALMONIDS,VU,Fishes (not comprehensive),169628,self,True,False,VU
170158,1283985,2011-03-24T00:00:00.000+00:00,2014,https://www.iucnredlist.org/species/170158/1283985,"Pollard, D., Buxton, C.D., Carpenter, K.E. & Russell, B. 2014. Dentex angolensis. The IUCN Red List of Threatened Species 2014: e.T170158A1283985. Accessed on 26 June 2026.",Dentex angolensis,Angola Dentex,NT,Unknown,,,,species,,[],ACTINOPTERYGII,SEABREAMS_SNAPPERS_GRUNTS,NT,Fishes (not comprehensive),170158,self,True,False,NT
170161,1285017,2009-12-04T00:00:00.000+00:00,2014,https://www.iucnredlist.org/species/170161/1285017,"Iwatsuki, Y., Shao, K., Carpenter, K.E. & Holleman, W. 2014. Cheimerius matsubarai. The IUCN Red List of Threatened Species 2014: e.T170161A1285017. Accessed on 26 June 2026.",Cheimerius matsubarai,Hoshierenko,VU,Unknown,,97,2917,species,,[],ACTINOPTERYGII,SEABREAMS_SNAPPERS_GRUNTS,VU,Fishes (not comprehensive),170161,self,True,False,VU
170168,1286359,2011-05-26T01:00:00.000+01:00,2014,https://www.iucnredlist.org/species/170168/1286359,"Carpenter, K.E. 2014. Stenotomus chrysops. The IUCN Red List of Threatened Species 2014: e.T170168A1286359. Accessed on 26 June 2026.",Stenotomus chrysops,Scup,NT,Decreasing,,,,species,,[],ACTINOPTERYGII,SEABREAMS_SNAPPERS_GRUNTS,NT,Fishes (not comprehensive),170168,self,True,False,NT
170173,263072085,2024-07-11T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/170173/263072085,"Mann, B.Q. & James, N.C. 2025. Acanthopagrus vagus. The IUCN Red List of Threatened Species 2025: e.T170173A263072085. Accessed on 26 June 2026.",Acanthopagrus vagus,River Bream,VU,Decreasing,,1213,,species,,[],ACTINOPTERYGII,SEABREAMS_SNAPPERS_GRUNTS,VU,Fishes (not comprehensive),170173,self,True,False,VU
170179,1288183,2009-12-03T00:00:00.000+00:00,2014,https://www.iucnredlist.org/species/170179/1288183,"Iwatsuki, Y., Mann, B.Q., Buxton, C.D., Carpenter, K.E., Shao, K., Holleman, W., Chen, L. & Liao, L. 2014. Acanthopagrus chinshira. The IUCN Red List of Threatened Species 2014: e.T170179A1288183. Accessed on 26 June 2026.",Acanthopagrus chinshira,,NT,Unknown,,4687,,species,,[],ACTINOPTERYGII,SEABREAMS_SNAPPERS_GRUNTS,NT,Fishes (not comprehensive),170179,self,True,False,NT
170183,263072020,2024-07-11T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/170183/263072020,"Parker, D. & Mann, B.Q. 2025. Chrysoblephus cristiceps. The IUCN Red List of Threatened Species 2025: e.T170183A263072020. Accessed on 26 June 2026.",Chrysoblephus cristiceps,Dageraad,CR,Decreasing,,,,species,,[],ACTINOPTERYGII,SEABREAMS_SNAPPERS_GRUNTS,CR,Fishes (not comprehensive),170183,self,True,False,CR
