taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit
16759101,86415416,2020-01-07T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/16759101/86415416,"Moran, B.M. & Puebla, O. 2020. Hypoplectrus maya. The IUCN Red List of Threatened Species 2020: e.T16759101A86415416. Accessed on 29 June 2026.",Hypoplectrus maya,Maya Hamlet,EN,Decreasing,,360,871,species,,[],ACTINOPTERYGII,MARINEFISH,EN,Fishes (not comprehensive),True,False,EN,-88.23082751454572,16.42562923544872,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,16759101,self,1197.0133549683815,1197.0133549683815,1197.0133549683815,,MARINEFISH_PART4.shp,IUCN Marine Biodiversity Unit/GMSA,2020,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
18177478,42691864,2013-05-13T01:00:00.000+01:00,2015,https://www.iucnredlist.org/species/18177478/42691864,"Camara, K., Carpenter, K.E., Djiman, R., Nunoo, F., Sagna, A., Sidibé, A, Sylla, M., de Morais, L., Quartey, R. & Lindeman, K. 2015. Pseudupeneus prayensis. The IUCN Red List of Threatened Species 2015: e.T18177478A42691864. Accessed on 29 June 2026.",Pseudupeneus prayensis,West African Goatfish,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,2.564084772890316,5.6170246364382095,range_polygon,1,1,4,2,3,200,0.9928760716378068,1,Extant,1,Resident,18177478,self,962830.9050709802,955971.7666783489,955971.7666783489,,MARINEFISH_PART3.shp,International Union for Conservation of Nature,2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
18214757,162704857,2021-02-12T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/18214757/162704857,"Cadrin, S., González Troncoso, D., Nimmegeers, S., Vansteenbrugge, L., Wheeland, L. & Munroe, T.A. 2022. Glyptocephalus cynoglossus. The IUCN Red List of Threatened Species 2022: e.T18214757A162704857. Accessed on 29 June 2026.",Glyptocephalus cynoglossus,Witch Flounder,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,0.06719104550621802,59.25987620944431,range_polygon,1,2,77,3,35,200,0.5554690392225299,1,Extant,1,Resident,18214757,self,2825803.900058459,1569646.57739675,1569646.57739675,,MARINEFISH_PART7.shp,IUCN Marine Biodiversity Unit/GMSA,2021,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2021. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
18214757,162704857,2021-02-12T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/18214757/162704857,"Cadrin, S., González Troncoso, D., Nimmegeers, S., Vansteenbrugge, L., Wheeland, L. & Munroe, T.A. 2022. Glyptocephalus cynoglossus. The IUCN Red List of Threatened Species 2022: e.T18214757A162704857. Accessed on 29 June 2026.",Glyptocephalus cynoglossus,Witch Flounder,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-60.817198075910255,45.169056839501614,range_polygon,2,2,77,3,24,200,0.37140744787141516,1,Extant,1,Resident,18214757,self,2825803.900058459,1049524.6147058038,1049524.6147058038,,MARINEFISH_PART7.shp,IUCN Marine Biodiversity Unit/GMSA,2021,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2021. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
18214783,162705101,2021-02-12T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/18214783/162705101,"Cadrin, S., González Troncoso, D., Wheeland, L. & Munroe, T.A. 2022. Hippoglossoides platessoides. The IUCN Red List of Threatened Species 2022: e.T18214783A162705101. Accessed on 29 June 2026.",Hippoglossoides platessoides,American Plaice,EN,Decreasing,,,,species,,[],ACTINOPTERYGII,MARINEFISH,EN,Fishes (not comprehensive),True,False,EN,-17.957550922694345,66.62804066387481,range_polygon,1,1,88,2,87,200,0.999999115452466,1,Extant,1,Resident,18214783,self,7032634.039036937,7032627.81833784,7032627.81833784,,MARINEFISH_PART8.shp,IUCN Marine Biodiversity Unit/GMSA,2021,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2021. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
18227054,148037259,2021-02-24T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/18227054/148037259,"Bryan, M., Cadrin, S., Carpenter, K.E., González Troncoso, D., Hallfredsson, E., Munroe, T.A., Orlov, A.M., Spies, I., Stevenson, D., Volvenko, I.V. & Wheeland, L. 2022. Reinhardtius hippoglossoides. The IUCN Red List of Threatened Species 2022: e.T18227054A148037259. Accessed on 29 June 2026.",Reinhardtius hippoglossoides,Greenland Halibut,NT,Decreasing,,,,species,,[],ACTINOPTERYGII,MARINEFISH,NT,Fishes (not comprehensive),True,False,NT,0.7872148628836428,61.3760146426,range_polygon,1,2,95,3,46,200,0.5569814236789749,1,Extant,1,Resident,18227054,self,11867755.178435337,6610119.17515844,6610119.17515844,,MARINEFISH_PART2.shp,IUCN Marine Biodiversity Unit/GMSA,2021,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2021. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
18227054,148037259,2021-02-24T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/18227054/148037259,"Bryan, M., Cadrin, S., Carpenter, K.E., González Troncoso, D., Hallfredsson, E., Munroe, T.A., Orlov, A.M., Spies, I., Stevenson, D., Volvenko, I.V. & Wheeland, L. 2022. Reinhardtius hippoglossoides. The IUCN Red List of Threatened Species 2022: e.T18227054A148037259. Accessed on 29 June 2026.",Reinhardtius hippoglossoides,Greenland Halibut,NT,Decreasing,,,,species,,[],ACTINOPTERYGII,MARINEFISH,NT,Fishes (not comprehensive),True,False,NT,-172.50626373859092,60.773391652554295,range_polygon,2,2,95,3,2,200,0.2452881410387098,1,Extant,1,Resident,18227054,self,11867755.178435337,2911019.6060209256,2911019.6060209256,,MARINEFISH_PART2.shp,IUCN Marine Biodiversity Unit/GMSA,2021,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2021. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
20433018,67871620,2017-07-19T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/20433018/67871620,"Smith-Vaniz, W.F., Carpenter, K.E., Jiddawi, N., Borsa, P., Obota, C. & Yahya, S. 2018. Pseudocaranx chilensis. The IUCN Red List of Threatened Species 2018: e.T20433018A67871620. Accessed on 29 June 2026.",Pseudocaranx chilensis,Juan Fernandez Mackerel,VU,Decreasing,,724,290765,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-79.77255606527028,-33.70648073593282,range_polygon,1,2,2,2,1,200,0.6597325714350376,1,Extant,1,Resident,20433018,self,107831.75609362098,71140.12173000035,71140.12173000035,,MARINEFISH_PART8.shp,IUCN Marine Biodiversity Unit/GMSA,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
20433018,67871620,2017-07-19T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/20433018/67871620,"Smith-Vaniz, W.F., Carpenter, K.E., Jiddawi, N., Borsa, P., Obota, C. & Yahya, S. 2018. Pseudocaranx chilensis. The IUCN Red List of Threatened Species 2018: e.T20433018A67871620. Accessed on 29 June 2026.",Pseudocaranx chilensis,Juan Fernandez Mackerel,VU,Decreasing,,724,290765,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-79.9973641973532,-26.32392533766608,range_polygon,2,2,2,2,1,200,0.34026742856496245,1,Extant,1,Resident,20433018,self,107831.75609362098,36691.63436362063,36691.63436362063,,MARINEFISH_PART8.shp,IUCN Marine Biodiversity Unit/GMSA,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
20437726,46664154,2017-07-20T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/20437726/46664154,"Smith-Vaniz, W.F., Carpenter, K.E., Borsa, P., Jiddawi, N., Yahya, S. & Obota, C. 2018. Trachurus indicus. The IUCN Red List of Threatened Species 2018: e.T20437726A46664154. Accessed on 29 June 2026.",Trachurus indicus,Arabian Scad,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,49.0445545255552,13.943902939484733,range_polygon,1,1,4,2,3,200,0.955897052822735,1,Extant,1,Resident,20437726,self,1624083.0083768987,1552456.1612469587,1552456.1612469587,,MARINEFISH_PART5.shp,IUCN Marine Biodiversity Unit/GMSA,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
20437783,67871570,2017-07-20T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/20437783/67871570,"Carpenter, K.E., Jiddawi, N., Borsa, P., Smith-Vaniz, W.F., Yahya, S. & Obota, C. 2018. Trachurus japonicus. The IUCN Red List of Threatened Species 2018: e.T20437783A67871570. Accessed on 29 June 2026.",Trachurus japonicus,Japanese Jack Mackerel,NT,Decreasing,,,,species,,[],ACTINOPTERYGII,MARINEFISH,NT,Fishes (not comprehensive),True,False,NT,123.87662525901285,28.44704998358242,range_polygon,1,1,5,1,5,200,1.0,1,Extant,1,Resident,20437783,self,2371339.5860114414,2371339.5860114414,2371339.5860114414,,MARINEFISH_PART7.shp,IUCN Marine Biodiversity Unit/GMSA,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
21130020,21912664,2014-07-15T01:00:00.000+01:00,2015,https://www.iucnredlist.org/species/21130020/21912664,"Carpenter, K.E., Smith-Vaniz, W.F., de Bruyne, G. & de Morais, L. 2015. Corcyrogobius lubbocki. The IUCN Red List of Threatened Species 2015: e.T21130020A21912664. Accessed on 29 June 2026.",Corcyrogobius lubbocki,,VU,Unknown,,1360-1900,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,7.1241388109951185,1.094625460021642,range_polygon,1,1,3,2,2,200,0.951095002775928,1,Extant,1,Resident,21130020,self,89803.54081890406,85411.69890444372,85411.69890444372,,MARINEFISH_PART1.shp,International Union for Conservation of Nature,2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
21130177,21913423,2014-07-15T01:00:00.000+01:00,2015,https://www.iucnredlist.org/species/21130177/21913423,"Carpenter, K.E., Smith-Vaniz, W.F., de Bruyne, G. & de Morais, L. 2015. Gobius tetrophthalmus. The IUCN Red List of Threatened Species 2015: e.T21130177A21913423. Accessed on 29 June 2026.",Gobius tetrophthalmus,,VU,Unknown,,2000,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-24.00409479032957,16.025566570734103,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,21130177,self,157472.94322916248,157472.94322916248,157472.94322916248,,MARINEFISH_PART9.shp,International Union for Conservation of Nature,2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
21131962,21913071,2014-07-14T01:00:00.000+01:00,2015,https://www.iucnredlist.org/species/21131962/21913071,"Carpenter, K.E., Smith-Vaniz, W.F., de Bruyne, G. & de Morais, L. 2015. Girella zonata. The IUCN Red List of Threatened Species 2015: e.T21131962A21913071. Accessed on 29 June 2026.",Girella zonata,Verdean Nibbler,VU,Unknown,,2612,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-24.004140257157246,16.025515048663276,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,21131962,self,157470.328706451,157470.328706451,157470.328706451,,MARINEFISH_PART1.shp,International Union for Conservation of Nature,2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
21132319,42691739,2014-07-15T01:00:00.000+01:00,2015,https://www.iucnredlist.org/species/21132319/42691739,"Carpenter, K.E., Camara, K., Djiman, R., Lindeman, K., Montiero, V., Nunoo, F., Quartey, R., Sagna, A., Sidibe, A., de Morais, L. & Williams, A.B. 2015. Galeoides decadactylus. The IUCN Red List of Threatened Species 2015: e.T21132319A42691739. Accessed on 29 June 2026.",Galeoides decadactylus,Lesser African Threadfin,NT,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,NT,Fishes (not comprehensive),True,False,NT,-24.205608027788934,16.001561151113023,range_polygon,1,1,6,2,5,200,0.9990843481397013,1,Extant,1,Resident,21132319,self,1491314.4153669379,1489948.8905482169,1489948.8905482169,,MARINEFISH_PART7.shp,International Union for Conservation of Nature,2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
21132344,42691844,2014-07-15T01:00:00.000+01:00,2015,https://www.iucnredlist.org/species/21132344/42691844,"Carpenter, K.E., Camara, K.D., Djiman, R., Lindeman, K., Montiero, V., Nunoo, F., Quartey, R., Sagna, A., Sidibe, A., de Morais, L. & Williams, A.B. 2015. Pentanemus quinquarius. The IUCN Red List of Threatened Species 2015: e.T21132344A42691844. Accessed on 29 June 2026.",Pentanemus quinquarius,Royal Threadfin,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-3.254655395157807,4.710185522863087,range_polygon,1,1,3,1,3,200,1.0,1,Extant,1,Resident,21132344,self,929203.5988742608,929203.5988742608,929203.5988742608,,MARINEFISH_PART8.shp,International Union for Conservation of Nature,2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
46079873,48345801,2009-03-27T00:00:00.000+00:00,2014,https://www.iucnredlist.org/species/46079873/48345801,"Williams, J.T. 2014. Omobranchus mekranensis. The IUCN Red List of Threatened Species 2014: e.T46079873A48345801. Accessed on 29 June 2026.",Omobranchus mekranensis,Mekran Blenny,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,63.2571438961306,24.79372592974232,range_polygon,1,1,5,2,3,200,0.9861198287695203,1,Extant,1,Resident,46079873,self,49316.754582482325,48632.22958434593,48632.22958434593,,MARINEFISH_PART2.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
46084436,46664619,2018-06-28T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/46084436/46664619,"Larson, H. 2020. Gobiodon reticulatus. The IUCN Red List of Threatened Species 2020: e.T46084436A46664619. Accessed on 29 June 2026.",Gobiodon reticulatus,Reticulate Goby,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,38.91303520420149,20.06011746048379,range_polygon,1,2,3,2,2,200,0.5543886067089473,1,Extant,1,Resident,46084436,self,836594.9146673293,463798.6891222113,463798.6891222113,,MARINEFISH_PART4.shp,IUCN Marine Biodiversity Unit/GMSA,2019,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
46084436,46664619,2018-06-28T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/46084436/46664619,"Larson, H. 2020. Gobiodon reticulatus. The IUCN Red List of Threatened Species 2020: e.T46084436A46664619. Accessed on 29 June 2026.",Gobiodon reticulatus,Reticulate Goby,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,54.26968185111725,25.31574825338924,range_polygon,2,2,3,2,1,200,0.4456113932910528,1,Extant,1,Resident,46084436,self,836594.9146673293,372796.22554511804,372796.22554511804,,MARINEFISH_PART4.shp,IUCN Marine Biodiversity Unit/GMSA,2019,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
47143176,67953846,2024-12-08T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/47143176/67953846,"Williams, J.T. 2025. Emblemariopsis pricei. The IUCN Red List of Threatened Species 2025: e.T47143176A67953846. Accessed on 29 June 2026.",Emblemariopsis pricei,Seafan Blenny,VU,Decreasing,,1549,82557,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-86.99467155224458,17.705021057431512,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,47143176,self,110029.67899156551,110029.67899156551,110029.67899156551,,MARINEFISH_PART7.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
47149690,47461836,2014-01-09T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/47149690/47461836,"Anderson, W., Carpenter, K.E., Gilmore, G., Milagrosa Bustamante, G. & Robertson, R. 2015. Hypoplectrus castroaguirrei. The IUCN Red List of Threatened Species 2015: e.T47149690A47461836. Accessed on 29 June 2026.",Hypoplectrus castroaguirrei,Veracruz White Hamlet,EN,Unknown,,22,1117,species,,[],ACTINOPTERYGII,MARINEFISH,EN,Fishes (not comprehensive),True,False,EN,-96.0016032522325,19.371595185821658,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,47149690,self,3703.1259864852755,3703.1259864852755,3703.1259864852755,,MARINEFISH_PART7.shp,International Union for Conservation of Nature (IUCN),2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
48342104,117479864,2012-03-23T00:00:00.000+00:00,2017,https://www.iucnredlist.org/species/48342104/117479864,"Williams, J.T. 2017. Meiacanthus abruptus (amended version of 2014 assessment). The IUCN Red List of Threatened Species 2017: e.T48342104A117479864. Accessed on 29 June 2026.",Meiacanthus abruptus,Komodo Fangblenny,VU,Unknown,,"400-1000,501-1000",,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,114.60724366883329,-8.441569319288284,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,48342104,self,18481.13902346374,18481.13902346374,18481.13902346374,,MARINEFISH_PART9.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
48342108,48379168,2009-03-27T00:00:00.000+00:00,2014,https://www.iucnredlist.org/species/48342108/48379168,"Williams, J.T. 2014. Omobranchus aurosplendidus. The IUCN Red List of Threatened Species 2014: e.T48342108A48379168. Accessed on 29 June 2026.",Omobranchus aurosplendidus,,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,114.28026228073674,21.4796797343272,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,48342108,self,167248.70026843797,167248.70026843797,167248.70026843797,,MARINEFISH_PART2.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
48342120,48376255,2009-03-27T00:00:00.000+00:00,2014,https://www.iucnredlist.org/species/48342120/48376255,"Williams, J.T. 2014. Oman ypsilon. The IUCN Red List of Threatened Species 2014: e.T48342120A48376255. Accessed on 29 June 2026.",Oman ypsilon,Oman Blenny,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,57.61588297234448,18.724221843319782,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,48342120,self,89309.88610252675,89309.88610252675,89309.88610252675,,MARINEFISH_PART8.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
48342152,48395222,2009-03-27T00:00:00.000+00:00,2014,https://www.iucnredlist.org/species/48342152/48395222,"Williams, J.T. 2014. Omobranchus hikkaduwensis. The IUCN Red List of Threatened Species 2014: e.T48342152A48395222. Accessed on 29 June 2026.",Omobranchus hikkaduwensis,Kikkadu Blenny,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,82.21509084267498,7.702652684943402,range_polygon,1,1,2,2,1,200,0.853932570004851,1,Extant,1,Resident,48342152,self,151886.78916671232,129701.07622291561,129701.07622291561,,MARINEFISH_PART9.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
48342178,48380215,2012-04-10T01:00:00.000+01:00,2014,https://www.iucnredlist.org/species/48342178/48380215,"Williams, J.T. 2014. Dactyloscopus insulatus. The IUCN Red List of Threatened Species 2014: e.T48342178A48380215. Accessed on 29 June 2026.",Dactyloscopus insulatus,,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-112.48006043405819,18.80471438105874,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,48342178,self,101458.62019878427,101458.62019878427,101458.62019878427,,MARINEFISH_PART6.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
48342221,48386150,2010-05-13T01:00:00.000+01:00,2014,https://www.iucnredlist.org/species/48342221/48386150,"Williams, J.T. 2014. Entomacrodus solus. The IUCN Red List of Threatened Species 2014: e.T48342221A48386150. Accessed on 29 June 2026.",Entomacrodus solus,Lonely Blenny,EN,Unknown,,10-345,345,species,,[],ACTINOPTERYGII,MARINEFISH,EN,Fishes (not comprehensive),True,False,EN,34.282454844058456,27.749883446732646,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,48342221,self,123.12678619002226,123.12678619002226,123.12678619002226,,MARINEFISH_PART6.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
