taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit,wiki_lookup_taxonid,wiki_lookup_source,wiki_title,wiki_language,wiki_project,wiki_url,wikidata_url,wikidata_image_url
155863,4857273,2009-11-24T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/155863/4857273,"Albrecht, C., Hauffe, T. & Schreiber, K. 2010. Pyrgohydrobia grochmalickii. The IUCN Red List of Threatened Species 2010: e.T155863A4857273. Accessed on 26 June 2026.",Pyrgohydrobia grochmalickii,,VU,Unknown,,10-358,358,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,20.727152605088893,41.04069795007263,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155863,self,355.6602327832233,355.6602327832233,355.6602327832233,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155863,self,Pyrgohydrobia_grochmalickii,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Pyrgohydrobia_grochmalickii,https://www.wikidata.org/entity/Q14675364,https://commons.wikimedia.org/wiki/Special:FilePath/Pyrgohydrobia%20grochmalickii%2001.jpg
155864,4857417,2009-05-22T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/155864/4857417,"Cianfanelli, S., Bodon, M., Giusti, F. & Manganelli, G. 2010. Phreatica bolei. The IUCN Red List of Threatened Species 2010: e.T155864A4857417. Accessed on 26 June 2026.",Phreatica bolei,,NT,Unknown,,,2000,species,,[],GASTROPODA,FW_MOLLUSCS,NT,"Crustaceans, Molluscs (not comprehensive)",True,False,NT,13.517708016938824,45.953051680913326,range_polygon,1,1,10,1,10,200,1.0,1,Extant,1,Resident,155864,self,13430.69651024707,13430.69651024707,13430.69651024707,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155864,self,Phreatica_bolei,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Phreatica_bolei,https://www.wikidata.org/entity/Q14661933,
155866,4857741,2009-11-24T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/155866/4857741,"Slapnik, R. & Fehér, Z. 2010. Bythinella robiciana. The IUCN Red List of Threatened Species 2010: e.T155866A4857741. Accessed on 26 June 2026.",Bythinella robiciana,,VU,Unknown,,,,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,14.558483376268828,46.17432524868441,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155866,self,6780.751209067986,6780.751209067986,6780.751209067986,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155866,self,Bythinella_robiciana,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Bythinella_robiciana,https://www.wikidata.org/entity/Q14622805,
155867,4857868,2010-01-27T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/155867/4857868,"Reischütz, P. 2010. Bythiospeum bormanni. The IUCN Red List of Threatened Species 2010: e.T155867A4857868. Accessed on 26 June 2026.",Bythiospeum bormanni,Rundmundige Hohlendeckelschnecke,EN,Decreasing,,8,,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,15.291256538978043,47.10329405081184,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155867,self,2148.8754291523387,2148.8754291523387,2148.8754291523387,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155867,self,Bythiospeum_bormanni,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Bythiospeum_bormanni,https://www.wikidata.org/entity/Q14622833,
155869,4858124,2009-05-21T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/155869/4858124,"Cianfanelli, S., Bodon, M., Giusti, F. & Manganelli, G. 2010. Bythiospeum vallei. The IUCN Red List of Threatened Species 2010: e.T155869A4858124. Accessed on 26 June 2026.",Bythiospeum vallei,,NT,Unknown,,,200,species,,[],GASTROPODA,FW_MOLLUSCS,NT,"Crustaceans, Molluscs (not comprehensive)",True,False,NT,9.6870394880823,46.06328690491086,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155869,self,6339.197519186221,6339.197519186221,6339.197519186221,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155869,self,Bythiospeum_vallei,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Bythiospeum_vallei,https://www.wikidata.org/entity/Q14622877,
155870,4858403,2009-05-28T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/155870/4858403,"Cianfanelli, S. & Seddon, M.B. 2011. Radomaniola callosa. The IUCN Red List of Threatened Species 2011: e.T155870A4858403. Accessed on 26 June 2026.",Radomaniola callosa,,VU,Unknown,,600,3000,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,13.851815012470237,42.25657500483476,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155870,self,8856.446434731866,8856.446434731866,8856.446434731866,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155870,self,Radomaniola_callosa,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Radomaniola_callosa,https://www.wikidata.org/entity/Q14677103,
155873,4858893,2009-12-31T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/155873/4858893,"Arconada, B. 2011. Boetersiella sturmi. The IUCN Red List of Threatened Species 2011: e.T155873A4858893. Accessed on 26 June 2026.",Boetersiella sturmi,,EN,Decreasing,,12,3600,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,-4.465346587642395,37.27469125530658,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,155873,self,8037.236771070633,8037.236771070633,8037.236771070633,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155873,self,Boetersiella_sturmi,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Boetersiella_sturmi,https://www.wikidata.org/entity/Q14622432,
155877,4859251,2010-01-10T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/155877/4859251,"Rüetschi, J. 2011. Graziana quadrifoglio. The IUCN Red List of Threatened Species 2011: e.T155877A4859251. Accessed on 26 June 2026.",Graziana quadrifoglio,Vierblatt-Zwergdeckelschnecke,VU,Unknown,,,,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,8.8553239007478,46.27066606471827,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155877,self,3669.7214505954935,3669.7214505954935,3669.7214505954935,,FW_MOLLUSCS.shp,Haase (2003),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Haase (2003) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155877,self,Graziana_quadrifoglio,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Graziana_quadrifoglio,https://www.wikidata.org/entity/Q14630022,
155880,4859857,2009-05-21T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/155880/4859857,"Cianfanelli, S., Bodon, M., Giusti, F. & Manganelli, G. 2010. Islamia cianensis. The IUCN Red List of Threatened Species 2010: e.T155880A4859857. Accessed on 26 June 2026.",Islamia cianensis,,VU,Unknown,,4,,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,14.73627897670129,37.04860931841585,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155880,self,5303.903528025112,5303.903528025112,5303.903528025112,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155880,self,Islamia_cianensis,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Islamia_cianensis,https://www.wikidata.org/entity/Q14632223,
155881,4860030,2009-10-10T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/155881/4860030,"Prie, V. 2010. Paladilhia gloeeri. The IUCN Red List of Threatened Species 2010: e.T155881A4860030. Accessed on 26 June 2026.",Paladilhia gloeeri,,EN,Unknown,,704,1096,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,4.4589570630544895,44.551121349835,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155881,self,3990.565819594932,3990.565819594932,3990.565819594932,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155881,self,Paladilhia_gloeeri,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Paladilhia_gloeeri,https://www.wikidata.org/entity/Q14652633,
155883,4860311,2009-11-24T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/155883/4860311,"Hauffe, T., Albrecht, C. & Schreiber, K. 2010. Pyrgohydrobia sanctinaumi. The IUCN Red List of Threatened Species 2010: e.T155883A4860311. Accessed on 26 June 2026.",Pyrgohydrobia sanctinaumi,,VU,Unknown,,4,4,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,20.727152605088893,41.04069795007263,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155883,self,355.6602327832233,355.6602327832233,355.6602327832233,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155883,self,Pyrgohydrobia_sanctinaumi,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Pyrgohydrobia_sanctinaumi,https://www.wikidata.org/entity/Q14675419,
155886,4860677,2009-10-10T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/155886/4860677,"Prié, V. 2010. Paladilhia roselloi. The IUCN Red List of Threatened Species 2010: e.T155886A4860677. Accessed on 26 June 2026.",Paladilhia roselloi,,VU,Unknown,,281,404,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,4.115977309272031,44.07575747419029,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155886,self,1998.4168117739607,1998.4168117739607,1998.4168117739607,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155886,self,Paladilhia_roselloi,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Paladilhia_roselloi,https://www.wikidata.org/entity/Q3360760,
155888,4860996,2009-11-25T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/155888/4860996,"Albrecht, C., Hauffe, T. & Schreiber, K. 2010. Ancylus tapirulus. The IUCN Red List of Threatened Species 2010: e.T155888A4860996. Accessed on 26 June 2026.",Ancylus tapirulus,,EN,Unknown,,10-358,358,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,20.727152605088893,41.04069795007263,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155888,self,355.6602327832233,355.6602327832233,355.6602327832233,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155888,self,Ancylus_tapirulus,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Ancylus_tapirulus,https://www.wikidata.org/entity/Q14592602,
155889,4861145,2009-11-12T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/155889/4861145,"Prié, V. 2011. Meyrargueria rasini. The IUCN Red List of Threatened Species 2011: e.T155889A4861145. Accessed on 26 June 2026.",Meyrargueria rasini,,VU,Unknown,,4,,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,5.387800928039868,43.80256477495666,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155889,self,2685.3906495523893,2685.3906495523893,2685.3906495523893,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155889,self,Meyrargueria_rasini,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Meyrargueria_rasini,https://www.wikidata.org/entity/Q2929201,
155890,4861349,2010-05-31T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/155890/4861349,"Arconada, B. 2011. Islamia globulus. The IUCN Red List of Threatened Species 2011: e.T155890A4861349. Accessed on 26 June 2026.",Islamia globulus,,NT,Unknown,,,15000,species,,[],GASTROPODA,FW_MOLLUSCS,NT,"Crustaceans, Molluscs (not comprehensive)",True,False,NT,1.9714487462159265,42.111967354847955,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,155890,self,12042.805299086804,12042.805299086804,12042.805299086804,,FW_MOLLUSCS.shp,Arcoda and Ramos 2006,2013,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Arcoda and Ramos 2006 2013. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155890,self,Islamia_globulus,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Islamia_globulus,https://www.wikidata.org/entity/Q14632231,
155891,4861474,2009-05-21T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/155891/4861474,"Giusti, F., Manganelli, G., Bodon, M. & Cianfanelli, S. 2010. Alzoniella macrostoma. The IUCN Red List of Threatened Species 2010: e.T155891A4861474. Accessed on 26 June 2026.",Alzoniella macrostoma,,NT,Unknown,,400,,species,,[],GASTROPODA,FW_MOLLUSCS,NT,"Crustaceans, Molluscs (not comprehensive)",True,False,NT,9.911427223197393,44.21120085462871,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155891,self,2460.648408797467,2460.648408797467,2460.648408797467,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155891,self,Alzoniella_macrostoma,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Alzoniella_macrostoma,https://www.wikidata.org/entity/Q14592132,
155893,4861763,2009-11-24T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/155893/4861763,"Albrecht, C., Hauffe, T. & Schreiber, K. 2010. Pseudohoratia ochridana. The IUCN Red List of Threatened Species 2010: e.T155893A4861763. Accessed on 26 June 2026.",Pseudohoratia ochridana,,VU,Unknown,,10-358,358,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,20.727152605088893,41.04069795007263,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155893,self,355.6602327832233,355.6602327832233,355.6602327832233,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155893,self,Pseudohoratia_ochridana,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Pseudohoratia_ochridana,https://www.wikidata.org/entity/Q14672726,
155894,4861907,2009-12-31T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/155894/4861907,"Arconada, B. 2011. Alzoniella onatensis. The IUCN Red List of Threatened Species 2011: e.T155894A4861907. Accessed on 26 June 2026.",Alzoniella onatensis,,CR,Unknown,,4,10,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,-2.3706808287980112,43.1315854784421,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155894,self,924.2658403159624,924.2658403159624,924.2658403159624,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155894,self,Alzoniella_onatensis,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Alzoniella_onatensis,https://www.wikidata.org/entity/Q14592147,
155903,4863327,2009-11-18T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/155903/4863327,"Slapnik, R. 2011. Iglica bagliviaeformis. The IUCN Red List of Threatened Species 2011: e.T155903A4863327. Accessed on 26 June 2026.",Iglica bagliviaeformis,Omblina Iglica,EN,Unknown,,,490,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,17.86230932411928,43.23061170053726,range_polygon,1,1,47,1,47,200,1.0,1,Extant,1,Resident,155903,self,21200.693625406933,21200.693625406933,21200.693625406933,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155903,self,Iglica_bagliviaeformis,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Iglica_bagliviaeformis,https://www.wikidata.org/entity/Q14632038,
155904,4863479,2009-11-25T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/155904/4863479,"Hauffe, T., Albrecht, C. & Schreiber, K. 2010. Stankovicia wagneri. The IUCN Red List of Threatened Species 2010: e.T155904A4863479. Accessed on 26 June 2026.",Stankovicia wagneri,,VU,Unknown,,250,358,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,20.727152605088893,41.04069795007263,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155904,self,355.6602327832233,355.6602327832233,355.6602327832233,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155904,self,Stankovicia_wagneri,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Stankovicia_wagneri,https://www.wikidata.org/entity/Q14740667,
155907,4863965,2009-11-19T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/155907/4863965,"Georgiev, D. 2010. Paladilhiopsis buresi. The IUCN Red List of Threatened Species 2010: e.T155907A4863965. Accessed on 26 June 2026.",Paladilhiopsis buresi,,VU,Unknown,,4,,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,23.45341972166344,42.73826507494185,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155907,self,5189.055492211033,5189.055492211033,5189.055492211033,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155907,self,Paladilhiopsis_buresi,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Paladilhiopsis_buresi,https://www.wikidata.org/entity/Q14652656,
155909,4864600,2010-03-23T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/155909/4864600,"Slapnik, R. 2011. Lanzaiopsis savinica. The IUCN Red List of Threatened Species 2011: e.T155909A4864600. Accessed on 26 June 2026.",Lanzaiopsis savinica,,VU,Unknown,,,,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,15.083421872057638,46.289788232783394,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155909,self,1836.251084604243,1836.251084604243,1836.251084604243,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155909,self,Lanzaiopsis_savinica,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Lanzaiopsis_savinica,https://www.wikidata.org/entity/Q14636352,
155910,4864865,2009-11-11T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/155910/4864865,"Prié, V. 2010. Alzoniella navarrensis. The IUCN Red List of Threatened Species 2010: e.T155910A4864865. Accessed on 26 June 2026.",Alzoniella navarrensis,,VU,Unknown,,40,50,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,-1.2413065621891453,43.28942080413502,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,155910,self,2129.512601104656,2129.512601104656,2129.512601104656,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155910,self,Alzoniella_navarrensis,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Alzoniella_navarrensis,https://www.wikidata.org/entity/Q14592143,
155911,4864979,2009-05-21T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/155911/4864979,"Cianfanelli, S., Bodon, M., Giusti, F. & Manganelli, G. 2010. Fissuria planospira. The IUCN Red List of Threatened Species 2010: e.T155911A4864979. Accessed on 26 June 2026.",Fissuria planospira,,NT,Unknown,,900,10000,species,,[],GASTROPODA,FW_MOLLUSCS,NT,"Crustaceans, Molluscs (not comprehensive)",True,False,NT,11.127449012410764,43.47770769952219,range_polygon,1,1,9,1,9,200,1.0,1,Extant,1,Resident,155911,self,12975.368543816625,12975.368543816625,12975.368543816625,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,155911,self,Fissuria_planospira,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Fissuria_planospira,https://www.wikidata.org/entity/Q14628081,
