taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit,wiki_lookup_taxonid,wiki_lookup_source,wiki_title,wiki_language,wiki_project,wiki_url,wikidata_url,wikidata_image_url
195502,154801652,2018-11-06T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/195502/154801652,"Pike, C., Crook, V. & Gollock, M. 2019. Anguilla australis (errata version published in 2019). The IUCN Red List of Threatened Species 2019: e.T195502A154801652. Accessed on 24 June 2026.",Anguilla australis,Shortfin Eel,NT,Unknown,,,,species,,[],ACTINOPTERYGII,EELS,NT,Fishes (not comprehensive),True,False,NT,147.56057303916162,-35.78302898464128,range_polygon,1,2,10,7,2,200,0.6011201010335783,1,Extant,3,Non-breeding,195502,self,1749320.295952896,1051551.593043294,1051551.593043294,,EELS.shp,Anguillid Eel Specialist Group (AESG),2019,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Anguillid Eel Specialist Group (AESG) 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,195502,self,Short-finned_eel,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Short-finned_eel,https://www.wikidata.org/entity/Q2711492,https://commons.wikimedia.org/wiki/Special:FilePath/Anguilla%20australis.jpg
195502,154801652,2018-11-06T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/195502/154801652,"Pike, C., Crook, V. & Gollock, M. 2019. Anguilla australis (errata version published in 2019). The IUCN Red List of Threatened Species 2019: e.T195502A154801652. Accessed on 24 June 2026.",Anguilla australis,Shortfin Eel,NT,Unknown,,,,species,,[],ACTINOPTERYGII,EELS,NT,Fishes (not comprehensive),True,False,NT,172.5324471535131,-41.82187070295737,range_polygon,2,2,10,7,3,200,0.3092750153760293,1,Extant,3,Non-breeding,195502,self,1749320.295952896,541021.0614284321,541021.0614284321,,EELS.shp,Anguillid Eel Specialist Group (AESG),2019,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Anguillid Eel Specialist Group (AESG) 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,195502,self,Short-finned_eel,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Short-finned_eel,https://www.wikidata.org/entity/Q2711492,https://commons.wikimedia.org/wiki/Special:FilePath/Anguilla%20australis.jpg
195772,2415851,2019-11-20T00:00:00.000+00:00,2023,https://www.iucnredlist.org/species/195772/2415851,"Smith, D.G., Tighe, K. & McCosker, J. 2023. Gymnothorax parini. The IUCN Red List of Threatened Species 2023: e.T195772A2415851. Accessed on 26 June 2026.",Gymnothorax parini,,EN,Unknown,,11-3100,11-3100,species,,[],ACTINOPTERYGII,EELS,EN,Fishes (not comprehensive),True,False,EN,43.85525611353982,-33.1093608110947,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,195772,self,33512.38486747129,33512.38486747129,33512.38486747129,,EELS.shp,IUCN Marine Biodiversity Unit/GMSA,2022,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2022. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,195772,self,Gymnothorax_parini,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Gymnothorax_parini,https://www.wikidata.org/entity/Q2436313,
196016,8992245,2009-11-09T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/196016/8992245,"Mincarone, M.M. 2011. Eptatretus burgeri. The IUCN Red List of Threatened Species 2011: e.T196016A8992245. Accessed on 26 June 2026.",Eptatretus burgeri,Inshore Hagfish,NT,Decreasing,,,,species,,[],MYXINI,HAGFISH,NT,Fishes (not comprehensive),True,False,NT,124.94381878586609,33.12187609631754,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,196016,self,1121338.2645856033,1121338.2645856033,1121338.2645856033,,HAGFISH.shp,International Union for Conservation of Nature,2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,196016,self,Inshore_hagfish,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Inshore_hagfish,https://www.wikidata.org/entity/Q848385,https://commons.wikimedia.org/wiki/Special:FilePath/Korea-Busan-Haeundae%20Market-Inshore%20hagfish-04.jpg
196030,8995360,2009-11-10T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/196030/8995360,"Mincarone, M.M. 2011. Eptatretus longipinnis. The IUCN Red List of Threatened Species 2011: e.T196030A8995360. Accessed on 26 June 2026.",Eptatretus longipinnis,Longfin Hagfish,VU,Unknown,,,"15,000",species,,[],MYXINI,HAGFISH,VU,Fishes (not comprehensive),True,False,VU,140.28025882700163,-38.27585584622866,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,196030,self,19750.83982160497,19750.83982160497,19750.83982160497,,HAGFISH.shp,International Union for Conservation of Nature,2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,196030,self,長鰭粘盲鰻,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E9%95%B7%E9%B0%AD%E7%B2%98%E7%9B%B2%E9%B0%BB,https://www.wikidata.org/entity/Q1895575,
196038,8996587,2009-11-10T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/196038/8996587,"Mincarone, M.M. 2011. Eptatretus octatrema. The IUCN Red List of Threatened Species 2011: e.T196038A8996587. Accessed on 26 June 2026.",Eptatretus octatrema,Eightgilled Hagfish,CR,Unknown,,,100,species,,[],MYXINI,HAGFISH,CR,Fishes (not comprehensive),True,False,CR,21.58832892665608,-34.46267619630272,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,196038,self,4336.118918985052,4336.118918985052,4336.118918985052,,HAGFISH.shp,International Union for Conservation of Nature,2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,196038,self,八鰓粘盲鰻,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E5%85%AB%E9%B0%93%E7%B2%98%E7%9B%B2%E9%B0%BB,https://www.wikidata.org/entity/Q1947727,
196056,8999221,2009-11-13T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/196056/8999221,"Mincarone, M.M. & Mok, H.-K. 2011. Myxine garmani. The IUCN Red List of Threatened Species 2011: e.T196056A8999221. Accessed on 26 June 2026.",Myxine garmani,Mekura-unagi,VU,Decreasing,,,,species,,[],MYXINI,HAGFISH,VU,Fishes (not comprehensive),True,False,VU,129.326251446572,30.983798794339997,range_polygon,1,1,30,1,30,200,1.0,1,Extant,1,Resident,196056,self,355349.697760195,355349.697760195,355349.697760195,,HAGFISH.shp,International Union for Conservation of Nature,2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,196056,self,Myxine_garmani,pl,pl.wikipedia.org,https://pl.wikipedia.org/wiki/Myxine_garmani,https://www.wikidata.org/entity/Q4726956,
196066,8999766,2009-11-11T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/196066/8999766,"Mincarone, M.M. 2011. Myxine paucidens. The IUCN Red List of Threatened Species 2011: e.T196066A8999766. Accessed on 26 June 2026.",Myxine paucidens,Okina-mekura,EN,Unknown,,,3000,species,,[],MYXINI,HAGFISH,EN,Fishes (not comprehensive),True,False,EN,139.488378827953,35.04592584811088,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,196066,self,1929.06643428267,1929.06643428267,1929.06643428267,,HAGFISH.shp,International Union for Conservation of Nature,2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,196066,self,少牙盲鰻,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E5%B0%91%E7%89%99%E7%9B%B2%E9%B0%BB,https://www.wikidata.org/entity/Q4735823,
196069,9000090,2009-11-11T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/196069/9000090,"Mincarone, M.M. 2011. Myxine sotoi. The IUCN Red List of Threatened Species 2011: e.T196069A9000090. Accessed on 26 June 2026.",Myxine sotoi,Peixe-bruxa,VU,Unknown,,,"<20,000",species,,[],MYXINI,HAGFISH,VU,Fishes (not comprehensive),True,False,VU,-46.63047908958298,-27.516288167900548,range_polygon,1,1,3,1,3,200,1.0,1,Extant,1,Resident,196069,self,115900.334734128,115900.334734128,115900.334734128,,HAGFISH.shp,International Union for Conservation of Nature,2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,196069,self,巴西盲鰻,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E5%B7%B4%E8%A5%BF%E7%9B%B2%E9%B0%BB,https://www.wikidata.org/entity/Q4727529,
196072,8990430,2009-11-11T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/196072/8990430,"Mincarone, M.M. 2011. Nemamyxine kreffti. The IUCN Red List of Threatened Species 2011: e.T196072A8990430. Accessed on 26 June 2026.",Nemamyxine kreffti,,NT,Unknown,,,"30,000",species,,[],MYXINI,HAGFISH,NT,Fishes (not comprehensive),True,False,NT,-51.18991825468551,-34.21739311454881,range_polygon,1,1,8,1,8,200,1.0,1,Extant,1,Resident,196072,self,107876.98868707176,107876.98868707176,107876.98868707176,,HAGFISH.shp,International Union for Conservation of Nature,2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,196072,self,Nemamyxine_kreffti,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Nemamyxine_kreffti,https://www.wikidata.org/entity/Q4749627,
196080,220847576,2009-11-13T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/196080/220847576,"Mincarone, M.M. & Mok, H.-K. 2022. Eptatretus cheni (amended version of 2011 assessment). The IUCN Red List of Threatened Species 2022: e.T196080A220847576. Accessed on 26 June 2026.",Eptatretus cheni,,VU,Unknown,,,"6,000",species,,[],MYXINI,HAGFISH,VU,Fishes (not comprehensive),True,False,VU,120.40891638949716,22.34780789319504,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,196080,self,2969.679788519984,2969.679788519984,2969.679788519984,,HAGFISH.shp,International Union for Conservation of Nature,2022,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2022. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,196080,self,陳氏黏盲鰻,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E9%99%B3%E6%B0%8F%E9%BB%8F%E7%9B%B2%E9%B0%BB,https://www.wikidata.org/entity/Q4740918,
196082,220845467,2009-11-13T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/196082/220845467,"Mincarone, M.M. & Mok, H.-K. 2022. Eptatretus fernholmi (amended version of 2011 assessment). The IUCN Red List of Threatened Species 2022: e.T196082A220845467. Accessed on 26 June 2026.",Eptatretus fernholmi,,VU,Unknown,,,5700,species,,[],MYXINI,HAGFISH,VU,Fishes (not comprehensive),True,False,VU,120.47307135584109,21.90336196722302,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,196082,self,8285.755445814271,8285.755445814271,8285.755445814271,,HAGFISH.shp,International Union for Conservation of Nature,2022,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2022. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,196082,self,Eptatretus_fernholmi,pl,pl.wikipedia.org,https://pl.wikipedia.org/wiki/Eptatretus_fernholmi,https://www.wikidata.org/entity/Q2079720,
196084,220844245,2009-11-13T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/196084/220844245,"Mincarone, M.M. & Mok, H.-K. 2022. Eptatretus nelsoni (amended version of 2011 assessment). The IUCN Red List of Threatened Species 2022: e.T196084A220844245. Accessed on 26 June 2026.",Eptatretus nelsoni,,VU,Unknown,,,"6,000",species,,[],MYXINI,HAGFISH,VU,Fishes (not comprehensive),True,False,VU,120.3671670758461,22.39196180136803,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,196084,self,2832.2770067490324,2832.2770067490324,2832.2770067490324,,HAGFISH.shp,International Union for Conservation of Nature,2022,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2022. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,196084,self,紐氏黏盲鰻,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E7%B4%90%E6%B0%8F%E9%BB%8F%E7%9B%B2%E9%B0%BB,https://www.wikidata.org/entity/Q2189202,
196087,220840616,2009-11-13T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/196087/220840616,"Mincarone, M.M. & Mok, H.-K. 2022. Eptatretus taiwanae (amended version of 2011 assessment). The IUCN Red List of Threatened Species 2022: e.T196087A220840616. Accessed on 26 June 2026.",Eptatretus taiwanae,,EN,Unknown,,,3570,species,,[],MYXINI,HAGFISH,EN,Fishes (not comprehensive),True,False,EN,122.18511357173335,24.65347276880832,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,196087,self,4741.859492285535,4741.859492285535,4741.859492285535,,HAGFISH.shp,International Union for Conservation of Nature,2022,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2022. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,196087,self,台湾黏盲鰻,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E5%8F%B0%E6%B9%BE%E9%BB%8F%E7%9B%B2%E9%B0%BB,https://www.wikidata.org/entity/Q10914596,
197276,154802213,2018-11-08T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/197276/154802213,"Pike, C., Crook, V. & Gollock, M. 2019. Anguilla dieffenbachii (errata version published in 2019). The IUCN Red List of Threatened Species 2019: e.T197276A154802213. Accessed on 24 June 2026.",Anguilla dieffenbachii,New Zealand Longfin Eel,EN,Unknown,,,,species,,[],ACTINOPTERYGII,EELS,EN,Fishes (not comprehensive),True,False,EN,172.77159456565423,-41.373571257764496,range_polygon,1,1,2,2,1,200,0.9852732613951718,1,Extant,3,Non-breeding,197276,self,528670.8952691975,520885.29718658753,520885.29718658753,,EELS.shp,Anguillid Eel Specialist Group (AESG),2019,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Anguillid Eel Specialist Group (AESG) 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,197276,self,New_Zealand_longfin_eel,en,en.wikipedia.org,https://en.wikipedia.org/wiki/New_Zealand_longfin_eel,https://www.wikidata.org/entity/Q614800,https://commons.wikimedia.org/wiki/Special:FilePath/Anguilla%20dieffenbachii%2031294840.jpg
198707,130230194,2020-03-03T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/198707/130230194,"Chao, L. 2020. Sciaena umbra. The IUCN Red List of Threatened Species 2020: e.T198707A130230194. Accessed on 26 June 2026.",Sciaena umbra,Brown Meagre,NT,Decreasing,,,,species,,[],ACTINOPTERYGII,CROAKERS_DRUMS,NT,Fishes (not comprehensive),True,False,NT,11.16169308553809,37.57762108774288,range_polygon,1,1,11,1,11,200,1.0,1,Extant,1,Resident,198707,self,2824713.203477603,2824713.203477603,2824713.203477603,,CROAKERS_DRUMS.shp,IUCN Marine Biodiversity Unit/GMSA,2020,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,198707,self,Brown_meagre,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Brown_meagre,https://www.wikidata.org/entity/Q1383737,https://commons.wikimedia.org/wiki/Special:FilePath/Corvinas%20negras%20%28Sciaena%20umbra%29%2C%20Cabo%20de%20Palos%2C%20Espa%C3%B1a%2C%202022-07-14%2C%20DD%2052.jpg
198709,131127681,2019-07-30T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/198709/131127681,"Bizsel, K., Pollard, D.A., Yokes, B., Goren, M., Chao, L., Di Natale, A. & Kara, M. 2020. Umbrina cirrosa. The IUCN Red List of Threatened Species 2020: e.T198709A131127681. Accessed on 26 June 2026.",Umbrina cirrosa,Shi Drum,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,CROAKERS_DRUMS,VU,Fishes (not comprehensive),True,False,VU,2.688780973721665,40.3432769963253,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,198709,self,2277479.2915588757,2277479.2915588757,2277479.2915588757,,CROAKERS_DRUMS.shp,IUCN Marine Biodiversity Unit / GMSA,2019,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit / GMSA 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,198709,self,Umbrina_cirrosa,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Umbrina_cirrosa,https://www.wikidata.org/entity/Q136399,https://commons.wikimedia.org/wiki/Special:FilePath/Umbrina%20cirrosa%20Acquario%20di%20Genova.jpg
198973,176496889,2018-11-09T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/198973/176496889,"Pike, C., Crook, V., Jacoby, D. & Gollock, M. 2020. Anguilla borneensis (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2020: e.T198973A176496889. Accessed on 24 June 2026.",Anguilla borneensis,Indonesian Longfinned Eel,VU,Unknown,,,,species,,[],ACTINOPTERYGII,EELS,VU,Fishes (not comprehensive),True,False,VU,119.7010398301149,0.1852098076837106,range_polygon,1,1,2,1,2,200,1.0,1,Extant,3,Non-breeding,198973,self,1114582.7238511734,1114582.7238511734,1114582.7238511734,,EELS.shp,Anguillid Eel Specialist Group (AESG),2019,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Anguillid Eel Specialist Group (AESG) 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,198973,self,Anguilla_borneensis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Anguilla_borneensis,https://www.wikidata.org/entity/Q893954,
199118,2561032,2019-11-22T00:00:00.000+00:00,2023,https://www.iucnredlist.org/species/199118/2561032,"McCosker, J., Smith, D.G. & Tighe, K. 2023. Diastobranchus capensis. The IUCN Red List of Threatened Species 2023: e.T199118A2561032. Accessed on 26 June 2026.",Diastobranchus capensis,Basketwork Eel,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,EELS,VU,Fishes (not comprehensive),True,False,VU,169.23263650510944,-41.381790127308065,range_polygon,1,1,14,11,3,200,0.3585127724979258,1,Extant,1,Resident,199118,self,3086381.543635461,1106507.2041951772,1106507.2041951772,,EELS.shp,IUCN Marine Biodiversity Unit/GMSA,2022,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2022. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,199118,self,Basketwork_eel,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Basketwork_eel,https://www.wikidata.org/entity/Q2630996,https://commons.wikimedia.org/wiki/Special:FilePath/Diastobranchus%20capensis%20%28Basketwork%20Eel%29.gif
199652,254541895,2024-07-02T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/199652/254541895,"Carvalho-Filho, A. 2025. Sparisoma rocha. The IUCN Red List of Threatened Species 2025: e.T199652A254541895. Accessed on 26 June 2026.",Sparisoma rocha,Trindade Parrotfish,EN,Decreasing,,50,12019,species,,[],ACTINOPTERYGII,WRASSES_PARROTFISHES,EN,Fishes (not comprehensive),True,False,EN,-31.51403979701103,-20.648517386440155,range_polygon,1,1,3,1,3,200,1.0,1,Extant,1,Resident,199652,self,89177.00359719334,89177.00359719334,89177.00359719334,,WRASSES_PARROTFISHES.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,199652,self,Sparisoma_rocha,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Sparisoma_rocha,https://www.wikidata.org/entity/Q6409392,https://commons.wikimedia.org/wiki/Special:FilePath/Sparisoma%20rocha.jpg
13151680,174797529,2012-06-19T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/13151680/174797529,"Song, Z. 2012. Hucho bleekeri (errata version published in 2020). The IUCN Red List of Threatened Species 2012: e.T13151680A174797529. Accessed on 24 June 2026.",Hucho bleekeri,Sichuan Taimen,CR,Decreasing,2000-2500,,99,species,,[],ACTINOPTERYGII,SALMONIDS,CR,Fishes (not comprehensive),True,False,CR,101.83223667905706,32.17507834870618,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,13151680,self,4196.755725210685,4196.755725210685,4196.755725210685,,SALMONIDS.shp,Salmonid Specialist Group (Salmonid Red List Authority),2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Salmonid Specialist Group (Salmonid Red List Authority) 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,13151680,self,Hucho_bleekeri,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Hucho_bleekeri,https://www.wikidata.org/entity/Q3272198,https://commons.wikimedia.org/wiki/Special:FilePath/%E3%83%81%E3%83%A7%E3%82%A6%E3%82%B3%E3%82%A6%E3%82%A4%E3%83%88%E3%82%A6%28%20Hucho%20bleekeri%29.jpg
16720057,16722325,2018-06-28T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/16720057/16722325,"Al Abdali, F.S.H., Al Buwaiqi, B., Al Kindi, A.S.M., Ambuali, A., Borsa, P., Govender, A. & Russell, B. 2019. Lethrinus mahsena. The IUCN Red List of Threatened Species 2019: e.T16720057A16722325. Accessed on 26 June 2026.",Lethrinus mahsena,Sky Emperor,EN,Decreasing,,,,species,,[],ACTINOPTERYGII,SEABREAMS_SNAPPERS_GRUNTS,EN,Fishes (not comprehensive),True,False,EN,53.404332806678966,-5.452181550603939,range_polygon,1,2,11,3,6,200,0.7411532726528826,1,Extant,1,Resident,16720057,self,3327384.073669486,2466101.59557322,2466101.59557322,,SEABREAMS_SNAPPERS_GRUNTS.shp,IUCN Marine Biodiversity Unit/GMSA,2019,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,16720057,self,Lethrinus_mahsena,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Lethrinus_mahsena,https://www.wikidata.org/entity/Q1047620,https://commons.wikimedia.org/wiki/Special:FilePath/Lethrinus%20mahsena.jpg
16720057,16722325,2018-06-28T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/16720057/16722325,"Al Abdali, F.S.H., Al Buwaiqi, B., Al Kindi, A.S.M., Ambuali, A., Borsa, P., Govender, A. & Russell, B. 2019. Lethrinus mahsena. The IUCN Red List of Threatened Species 2019: e.T16720057A16722325. Accessed on 26 June 2026.",Lethrinus mahsena,Sky Emperor,EN,Decreasing,,,,species,,[],ACTINOPTERYGII,SEABREAMS_SNAPPERS_GRUNTS,EN,Fishes (not comprehensive),True,False,EN,71.67071842686093,-6.318084581745456,range_polygon,2,2,11,3,3,200,0.2186644107251679,1,Extant,1,Resident,16720057,self,3327384.073669486,727580.4777252469,727580.4777252469,,SEABREAMS_SNAPPERS_GRUNTS.shp,IUCN Marine Biodiversity Unit/GMSA,2019,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,16720057,self,Lethrinus_mahsena,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Lethrinus_mahsena,https://www.wikidata.org/entity/Q1047620,https://commons.wikimedia.org/wiki/Special:FilePath/Lethrinus%20mahsena.jpg
