taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,spatial_lookup_taxonid,spatial_lookup_source,iucn_has_ranges,iucn_has_points,category_iucn
2814,45156279,2020-07-28T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/2814/45156279,"Plumb, G., Kowalczyk, R. & Hernandez-Blanco, J.A. 2020. Bison bonasus. The IUCN Red List of Threatened Species 2020: e.T2814A45156279. Accessed on 22 June 2026.",Bison bonasus,European Bison,NT,Increasing,2518,13236-22100,554000,species,,[],MAMMALIA,MAMMALS,NT,Mammals,2814,self,True,False,NT
2815,123789863,2016-09-01T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/2815/123789863,"Aune, K., Jørgensen, D. & Gates, C. 2017. Bison bison (errata version published in 2018). The IUCN Red List of Threatened Species 2017: e.T2815A123789863. Accessed on 22 June 2026.",Bison bison,American Bison,NT,Stable,11248-13123,143253,,species,,[],MAMMALIA,MAMMALS,NT,Mammals,2815,self,True,False,NT
2816,115063959,2016-08-02T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/2816/115063959,"Molur, S. 2016. Biswamoyopterus biswasi (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T2816A115063959. Accessed on 22 June 2026.",Biswamoyopterus biswasi,Namdapha Flying Squirrel,CR,Decreasing,,10-100,0-100,species,,[],MAMMALIA,MAMMALS,CR,Mammals,2816,self,True,False,CR
2828,22160916,2016-01-28T00:00:00.000+00:00,2016,https://www.iucnredlist.org/species/2828/22160916,"Duarte, J.M.B, Varela, D., Piovezan, U., Beccaceci, M.D. & Garcia, J.E. 2016. Blastocerus dichotomus. The IUCN Red List of Threatened Species 2016: e.T2828A22160916. Accessed on 22 June 2026.",Blastocerus dichotomus,Marsh Deer,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,2828,self,True,False,VU
2888,270543638,2024-03-27T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/2888/270543638,"Groenenberg, M. & Gray, T.N.E. 2025. Bos javanicus (amended version of 2024 assessment). The IUCN Red List of Threatened Species 2025: e.T2888A270543638. Accessed on 22 June 2026.",Bos javanicus,Banteng,CR,Decreasing,"2475-4900, 3300",,,species,,[],MAMMALIA,MAMMALS,CR,Mammals,2888,self,True,False,CR
2890,46363360,2016-05-14T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/2890/46363360,"Timmins, R.J., Burton, J. & Hedges, S. 2016. Bos sauveli. The IUCN Red List of Threatened Species 2016: e.T2890A46363360. Accessed on 22 June 2026.",Bos sauveli,Kouprey,CR,Decreasing,0-50,,,species,,[],MAMMALIA,MAMMALS,CR,Mammals,2890,self,True,False,CR
2891,46363646,2016-05-25T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/2891/46363646,"Duckworth, J.W., Sankar, K., Williams, A.C., Samba Kumar, N. & Timmins, R.J. 2016. Bos gaurus. The IUCN Red List of Threatened Species 2016: e.T2891A46363646. Accessed on 22 June 2026.",Bos gaurus,Gaur,VU,Decreasing,6000-21000,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,2891,self,True,False,VU
2892,101293528,2014-07-09T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/2892/101293528,"Buzzard, P. & Berger, J. 2016. Bos mutus. The IUCN Red List of Threatened Species 2016: e.T2892A101293528. Accessed on 22 June 2026.",Bos mutus,Wild Yak,VU,Decreasing,7500-9999,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,2892,self,True,False,VU
2993,191692658,2019-03-18T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/2993/191692658,"Talebi, M., Jerusalinsky, L., Martins, M., Mittermeier, R.A., Ingberman, B., Ferraz, D.S., de Melo, F.R. & Boubli, J.P. 2021. Brachyteles arachnoides (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2021: e.T2993A191692658. Accessed on 22 June 2026.",Brachyteles arachnoides,Southern Muriqui,CR,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,CR,Mammals,2993,self,True,False,CR
2994,191693399,2019-03-18T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/2994/191693399,"de Melo, F.R., Boubli, J.P., Mittermeier, R.A., Jerusalinsky, L., Tabacow, F.P., Ferraz, D.S. & Talebi, M. 2021. Brachyteles hypoxanthus (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2021: e.T2994A191693399. Accessed on 22 June 2026.",Brachyteles hypoxanthus,Northern Muriqui,CR,Decreasing,1000,,,species,,[],MAMMALIA,MAMMALS,CR,Mammals,2994,self,True,False,CR
3126,46364222,2014-07-09T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/3126/46364222,"Burton, J., Wheeler, P. & Mustari, A. 2016. Bubalus depressicornis. The IUCN Red List of Threatened Species 2016: e.T3126A46364222. Accessed on 22 June 2026.",Bubalus depressicornis,Lowland Anoa,EN,Decreasing,2499,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,3126,self,True,False,EN
3127,50737640,2016-04-27T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/3127/50737640,"Boyles, R., Schutz, E. & de Leon, J. 2016. Bubalus mindorensis. The IUCN Red List of Threatened Species 2016: e.T3127A50737640. Accessed on 22 June 2026.",Bubalus mindorensis,Tamaraw,CR,Decreasing,220-300,100,100,species,,[],MAMMALIA,MAMMALS,CR,Mammals,3127,self,True,False,CR
3128,46364433,2016-04-21T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/3128/46364433,"Burton, J., Wheeler, P. & Mustari, A. 2016. Bubalus quarlesi. The IUCN Red List of Threatened Species 2016: e.T3128A46364433. Accessed on 22 June 2026.",Bubalus quarlesi,Mountain Anoa,EN,Decreasing,0-2500,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,3128,self,True,False,EN
3129,46364616,2016-05-12T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/3129/46364616,"Kaul, R., Williams, A.C., rithe, k., Steinmetz, R. & Mishra, R. 2019. Bubalus arnee. The IUCN Red List of Threatened Species 2019: e.T3129A46364616. Accessed on 22 June 2026.",Bubalus arnee,Wild Water Buffalo,EN,Decreasing,2500,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,3129,self,True,False,EN
3160,9643719,2008-06-30T01:00:00.000+01:00,2008,https://www.iucnredlist.org/species/3160/9643719,"Song, Y.-L., Smith, A.T. & MacKinnon, J. 2008. Budorcas taxicolor. The IUCN Red List of Threatened Species 2008: e.T3160A9643719. Accessed on 22 June 2026.",Budorcas taxicolor,Takin,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,3160,self,True,False,VU
3326,45176532,2016-05-31T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/3326/45176532,"Collins, K., Bragg, C. & Birss, C. 2019. Bunolagus monticularis. The IUCN Red List of Threatened Species 2019: e.T3326A45176532. Accessed on 22 June 2026.",Bunolagus monticularis,Riverine Rabbit,CR,Decreasing,157-207,2943,54227,species,,[],MAMMALIA,MAMMALS,CR,Mammals,3326,self,True,False,CR
