SIS ID,Sequence,Family,Scientific name,Common name,RL Category,PE,PEW,Seabird,Waterbird,Landbird,Migratory status,Ecosystem - Terrestrial,Ecosystem - Freshwater,Ecosystem - Marine,RL AOO,Criteria met at highest level,RL EOO (smaller of breeding and non-breeding EOO),Population size (mature individuals),Population size derivation,Current population trend,Current population trend derivation
22707769,76740,Vangas and allies,Prionops alberti,Yellow-crested Helmetshrike,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A3c+4c,77000,2500-9999,inferred,Decreasing,inferred
22707440,77380,Ioras,Aegithina viridissima,Green Iora,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,3740000,Unknown,not applicable,Decreasing,inferred
22706894,78470,Fantails,Rhipidura opistherythra,Long-tailed Fantail,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"B1ab(ii,iii)+2ab(ii,iii)",6100,Unknown,not applicable,Decreasing,inferred
22736062,79000,Drongos,Dicrurus menagei,Tablas Drongo,EN,False,False,False,False,True,Not a migrant,True,False,False,140,B1ab(iii)+2ab(iii),0,400-1000,estimated,Decreasing,suspected
103711173,79310,Monarch-flycatchers,Myiagra azureocapilla,Azure-crested Flycatcher,NT,False,False,False,False,True,Not a migrant,True,False,False,620,B1b(iii)+2b(iii); C2a(ii),620,5000-9999,estimated,Decreasing,suspected
22707288,79570,Monarch-flycatchers,Symposiachrus everetti,White-tipped Monarch,EN,False,False,False,False,True,Not a migrant,True,False,False,164,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C2a(ii)",280,1750-5250,estimated,Decreasing,inferred
22734314,79850,Monarch-flycatchers,Pomarea iphis,Iphis Monarch,CR,False,False,False,False,True,Not a migrant,True,False,False,0,B1ab(iii),99,1000-2499,estimated,Stable,suspected
22707192,79860,Monarch-flycatchers,Pomarea whitneyi,Fatu Hiva Monarch,CR,False,False,False,False,True,Not a migrant,True,False,False,0,"A2be+4be; B1ab(ii,v); C2a(i,ii); D",97,33,estimated,Decreasing,inferred
22707336,80130,Monarch-flycatchers,Metabolus takatsukasae,Tinian Monarch,NT,False,False,False,False,True,Not a migrant,True,False,False,190,D2,1620,33000-66000,estimated,Stable,suspected
22707333,80140,Monarch-flycatchers,Metabolus godeffroyi,Yap Monarch,NT,False,False,False,False,True,Not a migrant,True,False,False,184,D2,184,10000-30000,estimated,Stable,suspected
22707227,80150,Monarch-flycatchers,Metabolus rugensis,Chuuk Monarch,EN,False,False,False,False,True,Not a migrant,True,False,False,240,C2a(i),870,1000-2499,estimated,Decreasing,inferred
22724821,81130,Crows and jays,Cissa thalassina,Javan Green Magpie,CR,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),41200,50-249,estimated,Decreasing,inferred
103727136,81360,Crows and jays,Pica asirensis,Asir Magpie,EN,False,False,False,False,True,Not a migrant,True,False,False,0,D,19600,200,estimated,Decreasing,suspected
22705959,81880,Crows and jays,Corvus kubaryi,Mariana Crow,CR,False,False,False,False,True,Not a migrant,True,False,False,0,A2bcde+3bcde+4bcde; C2a(ii),120,50-249,estimated,Decreasing,estimated
22704799,83300,Australasian robins,Petroica archboldi,Snow Mountain Robin,NT,False,False,False,False,True,Not a migrant,True,False,False,528,B1b(iii)+2b(iii),1790,Unknown,not applicable,Unknown,not applicable
103758982,84200,Tits and chickadees,Sittiparus owstoni,Izu Tit,EN,False,False,False,False,True,Not a migrant,True,False,False,33,"B1ab(ii,iii,v)+2ab(ii,iii,v)",1100,2900-3600,estimated,Decreasing,suspected
22713638,86780,Cisticolas and allies,Schistolais leontica,Sierra Leone Prinia,EN,False,False,False,False,True,Not a migrant,True,True,False,0,C2a(i),88800,1000-2499,suspected,Decreasing,suspected
22713801,87030,Cisticolas and allies,Apalis kaboboensis,Kabobo Apalis,VU,False,False,False,False,True,Not a migrant,True,False,False,1768,C2a(ii),1800,2500-9999,estimated,Decreasing,inferred
22713766,87050,Cisticolas and allies,Apalis sharpii,Sharpe's Apalis,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,752000,Unknown,not applicable,Decreasing,inferred
103779336,88780,Reed-warblers,Calamonastides bensoni,Zambian Yellow Warbler,VU,False,False,False,False,True,Not a migrant,True,True,False,0,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",7100,2500-9999,estimated,Decreasing,suspected
22714757,89040,Reed-warblers,Acrocephalus griseldis,Basra Reed-warbler,EN,False,False,False,False,True,Full migrant,True,True,False,0,A3c,682000,1500-7000,suspected,Stable,suspected
22715577,90140,Grasshopper-warblers and grassbirds,Schoenicola platyurus,Broad-tailed Grassbird,NT,False,False,False,False,True,Altitudinal migrant,True,False,False,0,C2a(i),120000,2500-9999,suspected,Decreasing,suspected
22714468,90200,Grasshopper-warblers and grassbirds,Bradypterus graueri,Grauer's Swamp-warbler,VU,False,False,False,False,True,Not a migrant,True,True,False,19800,A3c+4c,53300,12000-30000,inferred,Decreasing,inferred
22714454,90210,Grasshopper-warblers and grassbirds,Bradypterus grandis,Dja River Swamp-warbler,NT,False,False,False,False,True,Not a migrant,True,True,False,0,D1,179000,600-1700,suspected,Stable,suspected
22713004,90430,Tetrakas,Xanthomixis apperti,Appert's Tetraka,VU,False,False,False,False,True,Not a migrant,True,False,False,1960,A2c,6100,600-1700,suspected,Decreasing,suspected
22712042,90500,Swallows and martins,Eurochelidon sirintarae,White-eyed River Martin,CR,False,False,False,False,True,Unknown,True,True,False,0,D,0,1-49,estimated,Decreasing,suspected
22712086,91320,Swallows and martins,Tachycineta euchrysea,Golden Swallow,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),35200,2000-3000,estimated,Decreasing,inferred
22712080,91330,Swallows and martins,Tachycineta cyaneoviridis,Bahama Swallow,EN,False,False,False,False,True,Full migrant,True,True,False,0,C2a(ii),49800,1000-2499,estimated,Decreasing,inferred
22713125,92130,Bulbuls,Criniger olivaceus,Yellow-bearded Greenbul,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2bc+3bc+4bc,373000,66700-333000,suspected,Decreasing,inferred
22713158,92450,Bulbuls,Setornis criniger,Hook-billed Bulbul,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,1600000,Unknown,,Decreasing,suspected
22713198,92710,Bulbuls,Ixos malaccensis,Streaked Bulbul,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,3710000,Unknown,not applicable,Decreasing,inferred
22713182,92750,Bulbuls,Hypsipetes rufigularis,Zamboanga Bulbul,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),50200,Unknown,not applicable,Decreasing,suspected
22712702,93560,Bulbuls,Euptilotus eutilotus,Puff-backed Bulbul,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,3700000,Unknown,not applicable,Decreasing,inferred
22712616,93570,Bulbuls,Microtarsus melanoleucos,Black-and-white Bulbul,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,3290000,Unknown,not applicable,Decreasing,inferred
22714275,96390,White-eyes and Yuhinas,Rukia ruki,Teardrop White-eye,EN,False,False,False,False,True,Not a migrant,True,False,False,72,C2a(ii),72,300-400,estimated,Decreasing,inferred
22714271,96400,White-eyes and Yuhinas,Rukia longirostra,Long-billed White-eye,NT,False,False,False,False,True,Not a migrant,True,False,False,504,B1b(iii)+2b(iii),504,24000,estimated,Decreasing,suspected
22714341,96410,White-eyes and Yuhinas,Megazosterops palauensis,Giant White-eye,NT,False,False,False,False,True,Not a migrant,True,False,False,242,"B1ab(ii,iii,v)+2ab(ii,iii,v); D2",1100,9200-9300,unknown,Decreasing,suspected
22713949,96650,White-eyes and Yuhinas,Zosterops kulalensis,Kulal White-eye,NT,False,False,False,False,True,Not a migrant,True,False,False,96,B1b(iii)+2b(iii),70,10000,estimated,Unknown,not applicable
103890694,96680,White-eyes and Yuhinas,Zosterops ficedulinus,Principe White-eye,EN,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),50,250-999,estimated,Decreasing,estimated
22728605,96920,White-eyes and Yuhinas,Zosterops nehrkorni,Sangihe White-eye,CR,False,False,False,False,True,Not a migrant,True,False,False,0,"B1ab(ii,iii,v);C2a(i,ii);D",18,1-49,estimated,Decreasing,inferred
232736915,96950,White-eyes and Yuhinas,Zosterops dehaani,Morotai White-eye,NT,False,False,False,False,True,Not a migrant,True,False,False,2000,B1b(iii),2600,Unknown,not applicable,Decreasing,suspected
155156221,96990,White-eyes and Yuhinas,Zosterops melanurus,Sangkar White-eye,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2d+3d+4d,189000,Unknown,not applicable,Decreasing,inferred
22714047,97210,White-eyes and Yuhinas,Zosterops rotensis,Rota White-eye,CR,False,False,False,False,True,Not a migrant,True,False,False,3,"B1ab(i,ii,iii)+2ab(i,ii,iii)",8,3750-14000,estimated,Increasing,estimated
22714185,97280,White-eyes and Yuhinas,Zosterops luteirostris,Gizo White-eye,VU,False,False,False,False,True,Not a migrant,True,False,False,80,D1,80,"250-999, 500-750",estimated,Stable,suspected
22715834,98890,Ground babblers,Pellorneum malaccense,Short-tailed Babbler,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,3190000,Unknown,not applicable,Decreasing,inferred
22715792,98910,Ground babblers,Pellorneum rostratum,White-chested Babbler,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,3550000,500000-2000000,estimated,Decreasing,inferred
22711380,101980,Wrens,Troglodytes sissonii,Socorro Wren,NT,False,False,False,False,True,Not a migrant,True,False,False,0,D2,150,20000-49999,estimated,Unknown,not applicable
103889265,102540,Wrens,Thryophilus sernai,Antioquia Wren,VU,False,False,False,False,True,Not a migrant,True,False,False,3640,"A3c+4c; B1ab(i,ii,iii,iv)",6360,2500-9999,suspected,Decreasing,suspected
22710981,103960,Starlings,Streptocitta albertinae,Bare-eyed Myna,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C1+2a(i),6200,Unknown,not applicable,Decreasing,suspected
22710485,104250,Starlings,Aplonis santovestris,Mountain Starling,EN,False,False,False,False,True,Not a migrant,True,False,False,21,"B1ab(v)+2ab(v); C2a(i,ii)",450,250-999,estimated,Decreasing,suspected
103880904,105350,Thrushes,Cichlopsis peruviana,Peruvian Solitaire,NT,False,False,False,False,True,Altitudinal migrant,True,False,False,12268,B1b(iii),14600,Unknown,not applicable,Stable,suspected
22708745,106200,Thrushes,Turdus menachensis,Yemen Thrush,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),150000,6000-24000,suspected,Decreasing,inferred
22708955,106260,Thrushes,Turdus swalesi,La Selle Thrush,VU,False,False,False,False,True,Not a migrant,True,False,False,6664,D1,17300,490-7630,estimated,Decreasing,suspected
22736414,106490,Thrushes,Turdus xanthorhynchus,Principe Thrush,CR,False,False,False,False,True,Not a migrant,True,False,False,0,"B1ab(ii,iii,v); C2a(ii)",60,50-249,estimated,Decreasing,inferred
22709117,107950,Old World Flycatchers and Chats,Eumyias additus,Buru Warbling-flycatcher,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1b(iii),6400,"36000-100000, 36000-50000",estimated,Decreasing,suspected
103762448,108470,Old World Flycatchers and Chats,Dessonornis anomalus,Olive-flanked Robin-chat,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1b(i),21700,Unknown,not applicable,Decreasing,inferred
22709187,109000,Old World Flycatchers and Chats,Vauriella goodfellowi,Slaty-backed Jungle-flycatcher,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1b(iii),15400,Unknown,not applicable,Decreasing,suspected
22708973,109020,Old World Flycatchers and Chats,Brachypteryx hyperythra,Rusty-bellied Shortwing,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),384000,6000-15000,estimated,Decreasing,suspected
22709724,109290,Old World Flycatchers and Chats,Calliope pectardens,Firethroat,NT,False,False,False,False,True,Full migrant,True,True,False,0,C2a(ii),1210000,10000-19999,suspected,Decreasing,suspected
22709717,109300,Old World Flycatchers and Chats,Calliope obscura,Blackthroat,VU,False,False,False,False,True,Full migrant,True,False,False,0,C2a(i),223000,2500-9999,estimated,Decreasing,inferred
22708150,111230,Waxwings,Bombycilla japonica,Japanese Waxwing,NT,False,False,False,False,True,Full migrant,True,False,False,0,C1+2a(ii),996000,Unknown,not applicable,Decreasing,suspected
22717903,113210,Sunbirds,Cinnyris neergaardi,Neergaard's Sunbird,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C1+2a(ii),183000,3300-6700,suspected,Decreasing,suspected
22717954,113520,Sunbirds,Cinnyris rufipennis,Rufous-winged Sunbird,VU,False,False,False,False,True,Altitudinal migrant,True,False,False,0,"B1ab(ii,iii,v); C2a(ii)",7200,2500-9999,estimated,Decreasing,inferred
103811282,114610,Weavers,Foudia aldabrana,Aldabra Fody,EN,False,False,False,False,True,Not a migrant,True,False,False,0,B1ab(iii),390,2000-6000,estimated,Increasing,observed
103811335,114620,Weavers,Foudia consobrina,Grande Comore Fody,NT,False,False,False,False,True,Not a migrant,True,False,False,560,B1ab(v)+2ab(v); C2a(ii),1300,10000-19999,suspected,Decreasing,suspected
229721104,114890,Weavers,Ploceus holoxanthus,Ruvu Weaver,NT,False,False,False,False,True,Not a migrant,True,True,False,0,D1,17900,650-3350,suspected,Stable,suspected
22715170,119140,Pipits and Wagtails,Amaurocichla bocagii,Sao Tome Shorttail,VU,False,False,False,False,True,Not a migrant,True,False,False,0,D1,390,250-999,estimated,Stable,suspected
22720756,120000,Finches,Chlorodrepanis stejnegeri,Kauai Amakihi,EN,False,False,False,False,True,Not a migrant,True,False,False,356,"A2bce+3bce+4bce; B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C1+2a(ii)",356,2200-4400,estimated,Decreasing,estimated
22720368,121740,Finches,Spinus yarrellii,Yellow-faced Siskin,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2d,215000,6000-15000,estimated,Decreasing,suspected
22720374,121750,Finches,Spinus cucullatus,Red Siskin,EN,False,False,False,False,True,Not a migrant,True,False,False,0,A2d,618000,1500-7000,estimated,Decreasing,suspected
22721016,122250,Old World Buntings,Emberiza yessoensis,Ochre-rumped Bunting,NT,False,False,False,False,True,Full migrant,True,True,True,0,C1,2140000,6000-15000,suspected,Decreasing,suspected
22720966,122280,Old World Buntings,Emberiza aureola,Yellow-breasted Bunting,CR,False,False,False,False,True,Full migrant,True,True,False,0,A2acd+3cd+4acd,21800000,Unknown,estimated,Decreasing,estimated
22721153,124220,New World sparrows,Xenospiza baileyi,Sierra Madre Sparrow,EN,False,False,False,False,True,Not a migrant,True,False,False,424,"B2ab(i,ii,iii,iv,v); C2a(ii)",26800,1300-9999,estimated,Decreasing,inferred
22724320,125320,New World blackbirds,Quiscalus quiscula,Common Grackle,NT,False,False,False,False,True,Full migrant,True,True,False,0,A4ad,12100000,69000000,estimated,Decreasing,estimated
103804320,127240,Cardinals,Granatellus francescae,Tres Marias Chat,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),650,1000-2499,suspected,Stable,suspected
22722430,127530,Cardinals,Habia atrimaxillaris,Black-cheeked Ant-tanager,NT,False,False,False,False,True,Not a migrant,True,False,False,2284,"B1b(ii,iii)+2b(ii,iii)",3150,8200-14000,estimated,Stable,suspected
22722659,127800,Tanagers,Iridosornis porphyrocephalus,Purplish-mantled Tanager,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,94400,Unknown,not applicable,Decreasing,suspected
22722890,128630,Tanagers,Tangara peruviana,Black-backed Tanager,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2c+3c+4c; C2a(i),316000,2500-9999,estimated,Decreasing,suspected
22722900,128650,Tanagers,Tangara meyerdeschauenseei,Green-capped Tanager,NT,False,False,False,False,True,Not a migrant,True,False,False,0,D1,13700,1000-2499,estimated,Increasing,estimated
22722156,129200,Tanagers,Sericossypha albocristata,White-capped Tanager,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A3c,1130000,Unknown,not applicable,Decreasing,suspected
22678073,50,Rheas,Rhea americana,Greater Rhea,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2cd+3cd+4cd,8740000,Unknown,not applicable,Decreasing,inferred
22678135,130,Tinamous,Tinamus tao,Grey Tinamou,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A3c,8520000,100000-499999,estimated,Decreasing,inferred
22678139,140,Tinamous,Tinamus solitarius,Solitary Tinamou,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2cd+3cd+4cd,1930000,50000-200000,estimated,Decreasing,inferred
22678145,150,Tinamous,Tinamus osgoodi,Black Tinamou,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2cd+3cd+4cd,969000,1900-4400,suspected,Decreasing,inferred
22678151,170,Tinamous,Tinamus guttatus,White-throated Tinamou,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A3c,5250000,200000-500000,suspected,Decreasing,inferred
22678217,270,Tinamous,Crypturellus noctivagus,Yellow-legged Tinamou,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2cd+3cd+4cd,2230000,10000-19999,suspected,Decreasing,inferred
22678185,300,Tinamous,Crypturellus transfasciatus,Pale-browed Tinamou,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2cd+3cd+4cd,99200,Unknown,not applicable,Decreasing,inferred
22678191,310,Tinamous,Crypturellus boucardi,Slaty-breasted Tinamou,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A3cd+4cd,742000,20000-49999,suspected,Decreasing,suspected
22678194,320,Tinamous,Crypturellus kerriae,Choco Tinamou,NT,False,False,False,False,True,Not a migrant,True,False,False,3464,B1b(iii); C2a(i),18770,1300-7800,inferred,Decreasing,suspected
22678246,480,Tinamous,Nothoprocta taczanowskii,Taczanowski's Tinamou,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),74200,1500-7000,estimated,Decreasing,suspected
22678280,560,Tinamous,Nothura minor,Lesser Nothura,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),874000,2500-9999,estimated,Decreasing,suspected
